sku_id,product_name,category,cogs_60d,avg_inventory,turnover_ratio
SKU-08209,House Natural,Food & Beverage,886840.5000000002,857.0,2.56
SKU-08751,Effect Trial,Food & Beverage,279201.7199999999,592.0,2.56
SKU-00609,Share Bad,Home & Garden,106163.45999999998,499.0,2.56
SKU-09651,Student Traditional,Toys,433260.1399999999,897.0,2.56
SKU-02076,Life Wish,Toys,395785.5800000003,775.0,2.56
SKU-01555,Letter Human,Home & Garden,360338.6900000001,888.0,2.56
SKU-00841,Enough High,Toys,494960.0999999999,858.0,2.56
SKU-01192,Appear Common,Food & Beverage,58139.13,687.0,2.56
SKU-02824,Lot Be,Home & Garden,27825.88000000001,305.0,2.55
SKU-01337,Speak Program,Food & Beverage,918693.4000000004,867.0,2.55
SKU-01775,Structure Development,Toys,888455.5999999996,786.0,2.55
SKU-04759,Each Sing,Apparel,483800.0399999999,647.0,2.55
SKU-02566,Perhaps Role,Health & Beauty,158362.5,404.0,2.55
SKU-02394,As Truth,Toys,611990.5200000001,809.0,2.55
SKU-09731,That Shoulder,Health & Beauty,402019.3499999998,977.0,2.55
SKU-04961,Kind Goal,Home & Garden,209563.81999999995,728.0,2.55
SKU-09835,Western Time,Electronics,326581.44000000006,342.0,2.55
SKU-03167,Goal Consumer,Automotive,362651.67,806.0,2.55
SKU-06284,Toward Tell,Sports,706832.5999999997,889.0,2.55
SKU-01800,Television Fly,Electronics,295205.88,991.0,2.55
SKU-04045,Question About,Toys,914742.5,917.0,2.55
SKU-05884,Result Protect,Health & Beauty,218348.28000000012,861.0,2.55
SKU-00737,Visit Memory,Home & Garden,221698.36000000002,414.0,2.55
SKU-01331,High Detail,Automotive,131326.85,378.0,2.55
SKU-02723,Because Huge,Home & Garden,377458.2400000001,497.0,2.55
SKU-05924,Simple Blood,Automotive,655067.1400000002,824.0,2.54
SKU-01836,Same Close,Apparel,335314.1400000001,938.0,2.54
SKU-03375,Major National,Automotive,779570.4600000001,713.0,2.54
SKU-05762,Structure Worker,Health & Beauty,392997.0100000001,800.0,2.54
SKU-04366,Despite Officer,Electronics,14753.280000000002,267.0,2.54
SKU-04377,Care Low,Food & Beverage,260273.66999999998,241.0,2.54
SKU-07178,Individual Soldier,Health & Beauty,958267.0499999998,917.0,2.54
SKU-08148,Or Campaign,Electronics,1047083.7200000001,989.0,2.54
SKU-06267,Concern Medical,Sports,738629.7999999998,672.0,2.54
SKU-06250,Reach Drop,Automotive,424005.12000000005,846.0,2.54
SKU-08197,Someone Allow,Apparel,299225.92999999993,286.0,2.54
SKU-09215,Mrs Because,Electronics,432899.61,489.0,2.54
SKU-06550,Believe Human,Sports,479135.78999999975,654.0,2.54
SKU-05526,Walk Also,Electronics,854530.2000000001,726.0,2.54
SKU-04530,Audience Share,Sports,305560.07999999996,595.0,2.54
SKU-01297,Pattern Type,Food & Beverage,51218.00999999998,988.0,2.54
SKU-06266,Certainly Though,Toys,169980.90000000008,405.0,2.54
SKU-06359,Choose Action,Home & Garden,835745.5400000002,866.0,2.54
SKU-06166,Father Chance,Health & Beauty,119887.04000000004,287.0,2.54
SKU-08690,Western Rich,Home & Garden,279029.39999999997,848.0,2.54
SKU-06561,Feeling Decade,Automotive,599923.8000000002,957.0,2.53
SKU-09124,Appear Catch,Electronics,74899.20000000001,595.0,2.53
SKU-05365,Generation Expect,Automotive,1140213.7100000004,972.0,2.53
SKU-09634,Long Teacher,Electronics,31190.360000000008,737.0,2.53
SKU-05645,Prevent Commercial,Food & Beverage,774429.55,865.0,2.53
SKU-04965,Already Official,Home & Garden,151276.84999999992,784.0,2.53
SKU-02112,Voice Authority,Sports,496703.70000000007,742.0,2.53
SKU-05309,Great Increase,Electronics,211935.42999999996,866.0,2.53
SKU-01223,Song Morning,Electronics,783959.0399999999,678.0,2.53
SKU-09869,Tv Probably,Sports,93602.39999999998,360.0,2.52
SKU-02406,Because Mean,Electronics,100641.49999999997,308.0,2.52
SKU-08256,Safe Lead,Automotive,17778.399999999998,563.0,2.52
SKU-01031,Beat Standard,Toys,62412.35,597.0,2.52
SKU-01104,Tonight Air,Electronics,560860.6499999998,522.0,2.52
SKU-07565,Here Rich,Electronics,402305.76000000007,678.0,2.52
SKU-04815,Model Design,Home & Garden,57425.59999999999,602.0,2.52
SKU-03009,Question Cause,Home & Garden,149109.50000000003,824.0,2.52
SKU-07375,Paper Near,Automotive,938604.0999999997,878.0,2.52
SKU-09538,Response Close,Apparel,919261.8900000002,886.0,2.52
SKU-06367,Too Chance,Home & Garden,1007672.6400000005,805.0,2.52
SKU-04531,Side Eat,Food & Beverage,639349.6000000002,539.0,2.52
SKU-09021,Fast Ball,Toys,28556.639999999992,25.0,2.52
SKU-01607,Four Remember,Apparel,734886.3400000001,784.0,2.52
SKU-05509,Pick Hour,Home & Garden,71325.00000000001,991.0,2.52
SKU-00840,Offer Enjoy,Sports,749129.0100000001,983.0,2.52
SKU-01128,Resource Minute,Apparel,91441.25,759.0,2.52
SKU-08071,Door Special,Toys,917875.75,917.0,2.51
SKU-06506,Face Energy,Sports,195301.9199999999,313.0,2.51
SKU-07316,Indicate Technology,Food & Beverage,161962.32,678.0,2.51
SKU-05434,Indicate Actually,Sports,751902.14,700.0,2.51
SKU-04572,Establish As,Apparel,798201.0000000001,916.0,2.51
SKU-01708,Rather Nice,Automotive,517659.3400000001,886.0,2.51
SKU-08018,Environmental Hundred,Apparel,193387.92,596.0,2.51
SKU-02318,Family Crime,Electronics,742042.3999999999,907.0,2.51
SKU-09032,Mean Time,Health & Beauty,9543.080000000004,419.0,2.51
SKU-08579,Some Suffer,Food & Beverage,14820.8,999.0,2.51
SKU-00089,Store Camera,Home & Garden,926208.7200000001,798.0,2.51
SKU-04433,Mrs General,Toys,1141057.5599999998,935.0,2.51
SKU-02368,Leave Politics,Sports,458462.09000000014,698.0,2.51
SKU-03517,Among Car,Food & Beverage,382815.67999999993,479.0,2.5
SKU-04720,Kind Play,Apparel,44512.80000000002,436.0,2.5
SKU-06697,Truth Treatment,Food & Beverage,1173128.8000000005,990.0,2.5
SKU-00557,Fire Better,Health & Beauty,270477.48000000016,395.0,2.5
SKU-00818,Act Development,Food & Beverage,27493.739999999983,275.0,2.5
SKU-07169,Book Friend,Apparel,551207.41,900.0,2.5
SKU-05741,My Market,Toys,149463.99999999994,320.0,2.5
SKU-05202,Thing Food,Toys,627964.1999999998,964.0,2.5
SKU-08119,Test Fire,Home & Garden,497189.44999999995,877.0,2.5
SKU-07646,Age Realize,Electronics,862665.6900000003,996.0,2.5
SKU-03444,You Agree,Home & Garden,78933.74999999999,310.0,2.5
SKU-07486,Plan Glass,Food & Beverage,804967.5599999998,803.0,2.5
SKU-05399,Tend Candidate,Toys,580563.2699999999,926.0,2.49
SKU-09429,Determine Parent,Sports,39591.36000000001,854.0,2.49
SKU-09821,Occur Laugh,Toys,216797.30999999994,880.0,2.49
SKU-03946,Might Similar,Automotive,244537.92000000022,347.0,2.49
SKU-06890,Certainly Least,Apparel,210554.40000000002,971.0,2.49
SKU-05778,Would Wonder,Food & Beverage,248514.91000000003,647.0,2.49
SKU-00695,Economic Arm,Apparel,26772.0,39.0,2.49
SKU-08982,Crime Practice,Food & Beverage,998698.9999999997,886.0,2.49
SKU-07220,Particularly Bank,Toys,54106.64000000001,597.0,2.49
SKU-09486,Building Bag,Home & Garden,156480.92,514.0,2.49
SKU-03390,Save Push,Apparel,499120.02,890.0,2.49
SKU-01049,Perform Goal,Sports,176931.40000000008,329.0,2.49
SKU-04004,Maybe Five,Toys,691046.7299999999,823.0,2.49
SKU-01863,Help Phone,Food & Beverage,200528.03999999998,800.0,2.48
SKU-02119,Fall Late,Electronics,53551.67999999999,504.0,2.48
SKU-04580,Result Career,Automotive,425652.4999999999,916.0,2.48
SKU-07513,American Indeed,Automotive,703843.5199999999,703.0,2.48
SKU-03187,Ability Drug,Food & Beverage,109955.95000000001,729.0,2.48
SKU-09960,Scene Establish,Apparel,92579.99999999997,303.0,2.48
SKU-03241,Natural Food,Automotive,906657.9600000001,887.0,2.48
SKU-07893,Before Indicate,Automotive,291723.9499999999,471.0,2.48
SKU-01259,Above Husband,Health & Beauty,703017.3599999999,967.0,2.48
SKU-08724,Push There,Sports,98552.64,304.0,2.48
SKU-03548,Garden Although,Health & Beauty,683588.0,829.0,2.48
SKU-02444,Store Interview,Health & Beauty,394859.41,991.0,2.48
SKU-04743,Maybe Himself,Home & Garden,539169.3999999999,621.0,2.48
SKU-07289,Perform Wish,Electronics,512963.5,523.0,2.48
SKU-06557,Movement Practice,Food & Beverage,561871.23,722.0,2.48
SKU-00876,Opportunity Fall,Food & Beverage,159903.24,657.0,2.48
SKU-08493,Find Society,Toys,401340.7999999999,593.0,2.48
SKU-06049,Door Young,Apparel,852219.23,782.0,2.48
SKU-09776,Information Region,Home & Garden,337490.4000000001,939.0,2.47
SKU-04049,Knowledge Action,Home & Garden,571867.7900000002,826.0,2.47
SKU-02001,Against Yes,Toys,129949.92000000001,404.0,2.47
SKU-08993,Catch Themselves,Sports,100254.49999999999,872.0,2.47
SKU-07794,Spend Nor,Toys,887194.6199999998,992.0,2.47
SKU-03608,Table Modern,Home & Garden,83038.09999999999,363.0,2.47
SKU-01981,Model Material,Sports,119994.87000000001,955.0,2.47
SKU-02826,Already Through,Automotive,322680.56,313.0,2.47
SKU-00898,Yeah Budget,Home & Garden,539176.0,902.0,2.47
SKU-08872,Teacher Organization,Toys,712552.5599999998,949.0,2.47
SKU-04318,First Include,Apparel,882257.35,954.0,2.47
SKU-05021,Service Situation,Food & Beverage,70403.64000000003,348.0,2.47
SKU-05007,Deep Both,Sports,315461.0099999999,571.0,2.47
SKU-07687,Teacher Happy,Home & Garden,157921.4,736.0,2.47
SKU-08051,Reveal Court,Home & Garden,174828.98,988.0,2.47
SKU-07800,Office Ready,Sports,272776.3199999999,847.0,2.47
SKU-06459,Often Everybody,Home & Garden,536530.2799999999,510.0,2.47
SKU-01552,Better Gun,Sports,745083.3599999999,732.0,2.47
SKU-05746,Small Above,Sports,697597.9999999999,892.0,2.47
SKU-02379,Their Tell,Electronics,869105.2,760.0,2.47
SKU-03958,General Personal,Sports,615234.6199999999,830.0,2.47
SKU-02799,Place With,Electronics,177321.64000000007,692.0,2.47
SKU-05076,Loss City,Sports,60712.96,317.0,2.47
SKU-08918,At Easy,Health & Beauty,77630.16,875.0,2.46
SKU-05575,Difference List,Health & Beauty,385407.4400000002,855.0,2.46
SKU-09139,Most Lot,Sports,142061.4,343.0,2.46
SKU-05210,Form Later,Electronics,263691.12000000005,255.0,2.46
SKU-03817,Success Thousand,Food & Beverage,532968.2400000001,650.0,2.46
SKU-04162,Tend Site,Apparel,279371.88000000006,699.0,2.46
SKU-01291,Away Respond,Electronics,211968.7,550.0,2.46
SKU-06435,Political Article,Health & Beauty,565308.45,993.0,2.46
SKU-05410,Central Throughout,Toys,357058.8999999999,491.0,2.46
SKU-09843,Yard Outside,Home & Garden,97160.0,228.0,2.46
SKU-07387,Same So,Food & Beverage,761821.8999999999,882.0,2.46
SKU-08365,Main Population,Automotive,567072.6100000002,555.0,2.46
SKU-01486,Become House,Toys,843960.2400000002,879.0,2.46
SKU-08456,Someone Mr,Toys,241339.69999999978,199.0,2.46
SKU-09220,South Husband,Automotive,481261.0500000001,568.0,2.46
SKU-01897,Bar Receive,Automotive,548225.3100000002,569.0,2.46
SKU-09952,History Great,Home & Garden,924144.4799999993,773.0,2.46
SKU-04069,State Small,Health & Beauty,564607.6799999999,913.0,2.46
SKU-06886,Three Education,Sports,436333.5600000001,538.0,2.46
SKU-08822,Only Rich,Food & Beverage,5625.690000000003,761.0,2.46
SKU-00677,Throughout Spring,Home & Garden,118601.99999999994,224.0,2.46
SKU-00293,Late High,Electronics,141529.14999999997,867.0,2.46
SKU-05024,Read Research,Food & Beverage,29190.329999999994,970.0,2.45
SKU-07974,Claim Far,Home & Garden,41399.87999999999,878.0,2.45
SKU-09476,Half Ball,Food & Beverage,345136.36000000004,884.0,2.45
SKU-06622,Indicate Investment,Food & Beverage,579123.6000000001,982.0,2.45
SKU-00149,Fly More,Electronics,340206.2100000001,577.0,2.45
SKU-06439,Understand Method,Automotive,279996.02,348.0,2.45
SKU-00349,Know Clearly,Health & Beauty,655039.9499999998,748.0,2.45
SKU-08705,Fall Plant,Toys,617532.2800000003,550.0,2.45
SKU-03690,Other Loss,Home & Garden,545444.3800000001,785.0,2.45
SKU-09738,Go Assume,Automotive,1120228.6800000006,963.0,2.45
SKU-02421,Very Reflect,Electronics,1063006.5,874.0,2.45
SKU-00604,Represent Success,Automotive,639094.1399999999,882.0,2.45
SKU-05628,Allow Sure,Home & Garden,406467.45,406.0,2.45
SKU-00082,Live Behavior,Home & Garden,308383.55999999994,867.0,2.45
SKU-05790,Physical Stop,Apparel,107344.25999999998,615.0,2.44
SKU-02969,Sport Color,Toys,674958.5899999999,773.0,2.44
SKU-04328,Here Blood,Home & Garden,184748.06,232.0,2.44
SKU-07988,Value All,Home & Garden,109531.05000000002,322.0,2.44
SKU-01155,So Pretty,Health & Beauty,816786.9999999997,828.0,2.44
SKU-09491,Agency Data,Toys,424224.24,911.0,2.44
SKU-02342,Full Opportunity,Food & Beverage,14454.0,239.0,2.44
SKU-03886,Benefit Effort,Apparel,191485.27999999997,740.0,2.44
SKU-09192,Defense Question,Home & Garden,272400.37999999995,549.0,2.44
SKU-02312,Eat Let,Home & Garden,970788.6,850.0,2.44
SKU-04097,City Forget,Electronics,262186.05,617.0,2.44
SKU-04268,A Eight,Home & Garden,492793.3099999999,614.0,2.44
SKU-01978,Baby Buy,Food & Beverage,213146.04,294.0,2.44
SKU-06941,The Listen,Home & Garden,983877.12,943.0,2.44
SKU-08313,Write True,Toys,20095.32,539.0,2.44
SKU-05249,Forget Left,Health & Beauty,195452.3900000001,688.0,2.44
SKU-05382,Feel Strategy,Home & Garden,909331.5600000002,890.0,2.44
SKU-00335,Involve Heart,Automotive,258081.11000000004,549.0,2.44
SKU-07245,Onto Similar,Automotive,193318.65,232.0,2.44
SKU-08940,Allow Senior,Apparel,744594.1800000002,623.0,2.44
SKU-08798,Point Through,Electronics,494128.9699999998,562.0,2.44
SKU-01711,Direction Clear,Sports,568370.88,505.0,2.44
SKU-09118,Per Send,Home & Garden,45290.52000000001,81.0,2.44
SKU-09325,Training Detail,Food & Beverage,772293.6000000001,735.0,2.43
SKU-03822,Large Focus,Automotive,497490.0,568.0,2.43
SKU-01466,Throw Ago,Automotive,235179.00000000006,259.0,2.43
SKU-08967,School Nor,Sports,866254.7999999999,733.0,2.43
SKU-05053,Alone Age,Health & Beauty,140536.80000000002,983.0,2.43
SKU-03572,Customer Avoid,Automotive,56164.37999999998,446.0,2.43
SKU-02189,Firm Week,Apparel,597696.54,709.0,2.43
SKU-03694,Approach Watch,Home & Garden,68350.79999999999,911.0,2.43
SKU-09394,Stock Southern,Health & Beauty,370045.08,447.0,2.43
SKU-03993,Nearly Result,Home & Garden,185568.7500000001,771.0,2.43
SKU-00079,Door Scientist,Toys,417462.3700000001,712.0,2.43
SKU-05094,Or Gun,Automotive,39990.29999999999,394.0,2.43
SKU-08978,Finish Enter,Health & Beauty,142760.43999999997,725.0,2.43
SKU-00783,Reduce Walk,Health & Beauty,136205.79999999996,811.0,2.43
SKU-02993,Out Sport,Apparel,56858.310000000005,828.0,2.42
SKU-03154,Pass Whom,Sports,400880.96000000014,866.0,2.42
SKU-08854,Report Since,Sports,300900.0,844.0,2.42
SKU-05049,Care Buy,Apparel,995541.4700000004,897.0,2.42
SKU-04525,Along Most,Apparel,8078.200000000001,699.0,2.42
SKU-05186,Detail Marriage,Automotive,329122.56,574.0,2.42
SKU-06407,Else Reveal,Automotive,596454.9500000002,889.0,2.42
SKU-00662,Across Specific,Food & Beverage,462590.10000000003,418.0,2.42
SKU-02715,Sport Within,Automotive,251386.55999999997,755.0,2.42
SKU-01327,Section Beyond,Electronics,480197.01,672.0,2.42
SKU-01781,Car Art,Automotive,393962.4,484.0,2.42
SKU-06103,Edge None,Electronics,683047.4400000001,862.0,2.42
SKU-08089,Within Name,Home & Garden,505456.98,944.0,2.42
SKU-04169,Involve Bed,Electronics,590676.7,938.0,2.42
SKU-08445,Key Under,Electronics,302162.2,650.0,2.42
SKU-02228,Color Field,Electronics,205551.25000000006,879.0,2.42
SKU-05408,Result Should,Apparel,307264.88000000006,726.0,2.42
SKU-08808,Next Way,Toys,31063.439999999988,864.0,2.41
SKU-02084,Thousand Firm,Automotive,193177.11999999994,874.0,2.41
SKU-07451,Together Foot,Home & Garden,363995.7400000001,964.0,2.41
SKU-06660,Property Camera,Food & Beverage,57914.999999999985,540.0,2.41
SKU-07945,Coach Produce,Food & Beverage,765871.2000000001,879.0,2.41
SKU-02532,Tonight Modern,Automotive,624175.6000000002,804.0,2.41
SKU-02759,Lay Run,Apparel,89655.47999999997,307.0,2.41
SKU-03097,Stop Change,Health & Beauty,20121.659999999996,97.0,2.41
SKU-06374,Score Free,Sports,786009.2000000002,780.0,2.41
SKU-03159,Attention Wear,Health & Beauty,818950.1799999996,754.0,2.41
SKU-06758,Direction Reason,Apparel,898064.6400000001,930.0,2.41
SKU-04779,Serve Scientist,Electronics,959031.9199999998,937.0,2.41
SKU-01000,Garden Health,Food & Beverage,237415.58999999982,830.0,2.41
SKU-07515,Although Focus,Apparel,263458.60000000003,490.0,2.41
SKU-08247,Social Pretty,Home & Garden,588437.0800000002,926.0,2.41
SKU-02107,Artist Year,Food & Beverage,919722.44,902.0,2.41
SKU-05647,Bad Least,Health & Beauty,372945.29999999993,898.0,2.4
SKU-04877,Product Mind,Home & Garden,294953.81999999995,580.0,2.4
SKU-06744,Exactly Hot,Toys,411637.4400000002,687.0,2.4
SKU-09604,Rock Own,Apparel,19697.199999999997,192.0,2.4
SKU-08137,At Various,Food & Beverage,158549.81999999998,184.0,2.4
SKU-04411,Despite Hair,Apparel,1099161.0799999998,987.0,2.4
SKU-09460,Tell Her,Sports,281299.8400000001,873.0,2.4
SKU-06161,Name Adult,Automotive,174369.16,431.0,2.4
SKU-08262,Something Dark,Health & Beauty,543600.6400000001,507.0,2.4
SKU-06591,Audience Today,Home & Garden,44784.8,617.0,2.4
SKU-09973,Good Wish,Food & Beverage,411977.07000000007,770.0,2.4
SKU-07314,Development Mr,Electronics,604018.34,939.0,2.4
SKU-02635,Likely Draw,Apparel,131549.39999999997,598.0,2.4
SKU-00518,Hospital Enjoy,Automotive,293302.00000000006,883.0,2.4
SKU-09808,Society Institution,Home & Garden,17097.410000000003,78.0,2.4
SKU-08576,Stock Including,Health & Beauty,41879.039999999986,651.0,2.39
SKU-08424,Case Only,Toys,240231.4200000001,663.0,2.39
SKU-06042,Write Person,Apparel,239566.25,383.0,2.39
SKU-09458,Look Save,Apparel,285774.99,522.0,2.39
SKU-00989,Performance Determine,Apparel,596826.0,743.0,2.39
SKU-05933,Player First,Home & Garden,545658.12,738.0,2.39
SKU-05460,Wide Method,Sports,459029.7299999998,845.0,2.39
SKU-04517,Huge Learn,Home & Garden,268676.39999999997,518.0,2.39
SKU-08793,Next Yard,Health & Beauty,829291.2200000004,873.0,2.39
SKU-05760,Paper Society,Health & Beauty,204275.04999999993,598.0,2.39
SKU-08279,Time Writer,Automotive,343460.51999999996,384.0,2.39
SKU-06934,Structure Adult,Apparel,79794.68000000001,843.0,2.39
SKU-00872,Both Ask,Health & Beauty,460834.83999999985,765.0,2.39
SKU-03603,Decision Defense,Sports,213092.10000000003,353.0,2.39
SKU-03611,Full Present,Toys,294144.3399999999,422.0,2.38
SKU-06572,Business Wife,Automotive,435936.29,673.0,2.38
SKU-07255,Skill Cut,Toys,113224.96,178.0,2.38
SKU-03338,Close Far,Automotive,547142.34,738.0,2.38
SKU-08219,Across Team,Home & Garden,196618.5,491.0,2.38
SKU-02279,Ever Guy,Sports,858200.3999999999,771.0,2.38
SKU-00711,Why Government,Toys,1049243.0,941.0,2.38
SKU-09543,Himself Upon,Home & Garden,28594.61999999999,390.0,2.38
SKU-08588,Team Event,Electronics,312403.56000000006,491.0,2.38
SKU-04988,Miss Kind,Food & Beverage,454807.80000000016,561.0,2.38
SKU-06904,Strategy Arm,Food & Beverage,44637.04000000001,695.0,2.38
SKU-05587,Quality Might,Food & Beverage,91695.92000000001,944.0,2.38
SKU-06668,College This,Toys,353459.79999999993,897.0,2.38
SKU-09833,Town Political,Apparel,106578.42000000001,537.0,2.38
SKU-02324,Reveal Always,Health & Beauty,370149.12000000005,592.0,2.38
SKU-05329,Back Prove,Sports,184250.33999999997,356.0,2.38
SKU-05073,Themselves Business,Electronics,167427.04999999996,950.0,2.38
SKU-01839,Family Free,Health & Beauty,247582.80000000005,895.0,2.38
SKU-03844,Deal Describe,Apparel,45664.88000000001,953.0,2.38
SKU-08199,Doctor Staff,Home & Garden,125572.08000000003,797.0,2.38
SKU-04000,Occur Event,Automotive,67890.27000000003,358.0,2.38
SKU-01500,Do Door,Toys,147893.84999999995,738.0,2.38
SKU-06089,Game Cold,Sports,545525.02,765.0,2.38
SKU-06672,Consumer War,Apparel,524229.4999999999,892.0,2.37
SKU-01261,Hit Focus,Toys,354713.5499999998,890.0,2.37
SKU-06808,Significant Speak,Sports,746603.8599999999,823.0,2.37
SKU-08016,Partner Produce,Health & Beauty,778008.8400000002,983.0,2.37
SKU-09881,Wait None,Toys,155643.62000000008,374.0,2.37
SKU-03925,Many During,Automotive,919995.9700000001,939.0,2.37
SKU-02720,Tree Someone,Apparel,1020128.1000000001,978.0,2.37
SKU-08008,After Today,Sports,50017.079999999994,164.0,2.37
SKU-06954,Evening Nearly,Automotive,232789.2,355.0,2.37
SKU-03365,You Huge,Health & Beauty,114791.39000000003,639.0,2.37
SKU-00085,Industry Enjoy,Toys,444777.06000000006,939.0,2.37
SKU-01432,Product Environment,Sports,410187.00000000006,770.0,2.37
SKU-01939,Me Else,Apparel,148194.75,450.0,2.37
SKU-03590,Executive Behavior,Health & Beauty,58657.38,438.0,2.37
SKU-04980,Herself Environment,Home & Garden,396008.68,771.0,2.37
SKU-01618,Statement Field,Electronics,139344.4,429.0,2.37
SKU-02071,Manage From,Sports,549058.14,986.0,2.37
SKU-01233,Tonight Wall,Sports,512474.06000000006,976.0,2.37
SKU-05858,Third From,Automotive,453987.1400000001,634.0,2.36
