sku_id,product_name,category,supplier_id,lead_time_days,reorder_point,unit_cost
SKU-05079,Method Range,Sports,SUP-059,18,494,351.57
SKU-05080,Long Wrong,Home & Garden,SUP-058,23,312,420.55
SKU-05081,Treat Social,Health & Beauty,SUP-140,21,121,44.08
SKU-05082,Middle Create,Electronics,SUP-176,18,292,86.72
SKU-05083,Summer Item,Toys,SUP-159,11,432,146.97
SKU-05084,Ability Condition,Electronics,SUP-108,15,87,239.91
SKU-05085,Place Over,Home & Garden,SUP-191,28,454,174.66
SKU-05086,Civil Both,Food & Beverage,SUP-074,7,441,254.16
SKU-05087,Mention Official,Apparel,SUP-167,24,426,94.99
SKU-05088,Me Method,Toys,SUP-148,21,138,341.87
SKU-05089,Home Process,Health & Beauty,SUP-101,12,77,30.23
SKU-05090,Many Base,Toys,SUP-048,9,141,182.32
SKU-05091,Economy Develop,Electronics,SUP-071,11,103,91.57
SKU-05092,Travel Bar,Apparel,SUP-116,27,208,365.64
SKU-05093,Inside Station,Automotive,SUP-182,16,421,442.12
SKU-05094,Or Gun,Automotive,SUP-122,17,277,41.7
SKU-05095,Night Nor,Health & Beauty,SUP-078,15,421,393.06
SKU-05096,Who Them,Home & Garden,SUP-199,12,425,448.12
SKU-05097,Popular Pressure,Automotive,SUP-029,16,90,487.05
SKU-05098,Entire Up,Toys,SUP-093,28,86,290.74
SKU-05099,Western Benefit,Automotive,SUP-073,23,174,165.38
SKU-05100,Owner Finally,Food & Beverage,SUP-100,25,471,162.68
SKU-05101,Join Finish,Food & Beverage,SUP-176,14,228,191.04
SKU-05102,Believe Its,Health & Beauty,SUP-074,21,381,307.3
SKU-05103,Catch Own,Food & Beverage,SUP-184,8,86,246.39
SKU-05104,If Use,Automotive,SUP-095,14,150,327.68
SKU-05105,Me Study,Home & Garden,SUP-017,26,80,22.06
SKU-05106,By Own,Sports,SUP-137,15,239,55.18
SKU-05107,Southern Them,Sports,SUP-097,10,195,488.33
SKU-05108,Health Difficult,Health & Beauty,SUP-162,18,139,497.7
SKU-05109,Drive Go,Apparel,SUP-173,4,55,373.96
SKU-05110,Shoulder One,Sports,SUP-009,24,442,130.06
SKU-05111,Model Democratic,Sports,SUP-135,9,188,476.81
SKU-05112,Foot Majority,Food & Beverage,SUP-144,14,144,108.82
SKU-05113,Political With,Food & Beverage,SUP-019,9,168,366.39
SKU-05114,Light Improve,Automotive,SUP-134,21,415,59.84
SKU-05115,List Physical,Health & Beauty,SUP-114,16,169,325.33
SKU-05116,Military Why,Apparel,SUP-139,11,435,380.36
SKU-05117,Edge Whole,Health & Beauty,SUP-125,20,172,430.17
SKU-05118,Analysis Them,Electronics,SUP-061,13,334,367.82
SKU-05119,Lay House,Toys,SUP-042,18,415,461.93
SKU-05120,Property Put,Apparel,SUP-013,21,426,261.66
SKU-05121,Effort Out,Apparel,SUP-140,13,228,339.52
SKU-05122,On Guess,Home & Garden,SUP-085,20,374,186.35
SKU-05123,Land Bring,Health & Beauty,SUP-020,13,456,7.67
SKU-05124,Oil Time,Automotive,SUP-050,27,56,378.95
SKU-05125,Thought Might,Home & Garden,SUP-164,6,433,435.26
SKU-05126,Goal Nature,Apparel,SUP-092,20,361,89.03
SKU-05127,Agent Note,Apparel,SUP-088,21,176,16.75
SKU-05128,Responsibility Gun,Apparel,SUP-069,15,126,84.34
SKU-05129,Could Nice,Sports,SUP-037,6,283,447.91
SKU-05130,Worker Situation,Health & Beauty,SUP-140,12,367,149.52
SKU-05131,Cold If,Toys,SUP-099,24,123,118.77
SKU-05132,Fish Pull,Toys,SUP-125,7,320,9.76
SKU-05133,By Camera,Home & Garden,SUP-168,5,358,150.28
SKU-05134,Trade Yard,Apparel,SUP-054,18,476,358.53
SKU-05135,Modern Whom,Toys,SUP-130,28,169,479.65
SKU-05136,Shoulder Call,Food & Beverage,SUP-178,10,84,158.09
SKU-05137,Case Deal,Health & Beauty,SUP-041,26,256,122.24
SKU-05138,Wish Before,Toys,SUP-045,9,319,444.31
SKU-05139,Movement Treat,Automotive,SUP-103,21,142,426.62
SKU-05140,About Officer,Health & Beauty,SUP-106,16,427,165.76
SKU-05141,Enough Page,Automotive,SUP-137,17,226,36.73
SKU-05142,Some Let,Toys,SUP-190,19,323,496.01
SKU-05143,Almost Activity,Food & Beverage,SUP-128,23,228,341.15
SKU-05144,Big Must,Automotive,SUP-086,3,178,463.47
SKU-05145,Process Instead,Sports,SUP-047,8,174,172.58
SKU-05146,Change Instead,Toys,SUP-005,29,76,324.72
SKU-05147,West Foreign,Sports,SUP-001,25,113,338.06
SKU-05148,Clearly Number,Toys,SUP-044,17,109,436.77
SKU-05149,Box Lay,Electronics,SUP-150,14,268,496.55
SKU-05150,Now Word,Electronics,SUP-038,23,266,56.56
SKU-05151,Tv Deep,Electronics,SUP-019,22,218,316.48
SKU-05152,Peace Close,Automotive,SUP-159,4,198,169.88
SKU-05153,Institution Provide,Sports,SUP-115,7,319,406.3
SKU-05154,In Lot,Sports,SUP-195,11,165,377.69
SKU-05155,Here Occur,Sports,SUP-087,22,294,446.53
SKU-05156,Rock Impact,Food & Beverage,SUP-170,16,197,173.49
SKU-05157,Weight Senior,Sports,SUP-123,20,141,94.3
SKU-05158,Catch Card,Food & Beverage,SUP-082,24,134,13.35
SKU-05159,Easy Here,Electronics,SUP-154,10,136,129.61
SKU-05160,Discuss Allow,Electronics,SUP-141,4,444,185.17
SKU-05161,Record Personal,Automotive,SUP-058,11,169,473.17
SKU-05162,Up Gas,Toys,SUP-146,9,499,246.96
SKU-05163,Late Trouble,Electronics,SUP-067,20,389,279.33
SKU-05164,Beyond Of,Toys,SUP-122,29,73,440.36
SKU-05165,Check Enjoy,Toys,SUP-087,18,424,442.82
SKU-05166,West Its,Health & Beauty,SUP-131,23,138,265.14
SKU-05167,Car Beat,Automotive,SUP-055,7,86,59.07
SKU-05168,Break Artist,Apparel,SUP-089,25,391,137.08
SKU-05169,Particularly Attention,Apparel,SUP-058,17,432,229.8
SKU-05170,Before Writer,Home & Garden,SUP-063,7,457,376.21
SKU-05171,Guy Hospital,Health & Beauty,SUP-091,13,320,356.56
SKU-05172,Station Customer,Automotive,SUP-052,24,61,322.25
SKU-05173,Blood Entire,Home & Garden,SUP-126,16,144,440.42
SKU-05174,Rest Effect,Home & Garden,SUP-024,27,497,401.82
SKU-05175,Whose Measure,Health & Beauty,SUP-072,21,80,491.1
SKU-05176,Mrs Daughter,Apparel,SUP-009,5,486,444.86
SKU-05177,Could Near,Automotive,SUP-110,26,399,99.84
SKU-05178,Return Those,Apparel,SUP-165,12,282,31.16
SKU-05179,Must Generation,Home & Garden,SUP-094,8,389,208.72
SKU-05180,Ahead Like,Automotive,SUP-117,28,377,309.71
SKU-05181,Important Campaign,Home & Garden,SUP-083,5,349,322.44
SKU-05182,Whom Dinner,Sports,SUP-181,4,335,135.59
SKU-05183,Couple International,Health & Beauty,SUP-080,15,84,430.29
SKU-05184,Moment Heart,Toys,SUP-152,20,70,166.3
SKU-05185,Yes Cause,Automotive,SUP-149,4,160,459.76
SKU-05186,Detail Marriage,Automotive,SUP-100,17,368,237.12
SKU-05187,Approach Job,Toys,SUP-040,7,397,7.67
SKU-05188,Born Involve,Home & Garden,SUP-103,17,194,83.12
SKU-05189,Own National,Sports,SUP-062,23,61,53.4
SKU-05190,Book Night,Food & Beverage,SUP-198,19,293,24.4
SKU-05191,Head Chance,Toys,SUP-069,4,195,357.72
SKU-05192,Kind Away,Health & Beauty,SUP-142,20,288,98.18
SKU-05193,Something Test,Apparel,SUP-109,17,141,419.71
SKU-05194,Situation Agent,Home & Garden,SUP-170,22,365,134.07
SKU-05195,Five Explain,Toys,SUP-178,25,372,18.58
SKU-05196,Decision Evidence,Toys,SUP-189,5,164,410.79
SKU-05197,Number Imagine,Automotive,SUP-004,7,64,234.41
SKU-05198,Wall Sure,Apparel,SUP-072,13,321,300.75
SKU-05199,Ability Room,Apparel,SUP-017,11,71,169.77
SKU-05200,Bill Fill,Health & Beauty,SUP-114,7,167,25.41
SKU-05201,Star Affect,Apparel,SUP-085,27,418,186.66
SKU-05202,Thing Food,Toys,SUP-057,3,144,260.35
SKU-05203,Game Build,Food & Beverage,SUP-107,27,496,8.31
SKU-05204,Dark Middle,Electronics,SUP-048,16,464,288.21
SKU-05205,Health Person,Home & Garden,SUP-172,7,306,446.79
SKU-05206,Relationship Detail,Electronics,SUP-173,10,380,110.88
SKU-05207,Them Easy,Toys,SUP-117,23,311,463.57
SKU-05208,Where Music,Electronics,SUP-161,16,136,51.06
SKU-05209,President Tough,Toys,SUP-031,18,442,413.15
SKU-05210,Form Later,Electronics,SUP-112,8,485,420.56
SKU-05211,Rule Surface,Apparel,SUP-047,10,367,130.74
SKU-05212,Responsibility Various,Sports,SUP-134,4,107,479.03
SKU-05213,Real When,Apparel,SUP-108,21,279,209.76
SKU-05214,Keep Once,Apparel,SUP-072,29,157,72.77
SKU-05215,Water Include,Health & Beauty,SUP-071,11,68,296.88
SKU-05216,Theory Dog,Automotive,SUP-162,7,414,498.32
SKU-05217,Professor According,Automotive,SUP-108,7,190,449.9
SKU-05218,Process Tax,Electronics,SUP-053,27,428,141.1
SKU-05219,History Enjoy,Toys,SUP-142,28,209,289.55
SKU-05220,Choose Research,Health & Beauty,SUP-016,21,149,59.9
SKU-05221,Meet Power,Apparel,SUP-171,6,314,232.27
SKU-05222,Project His,Health & Beauty,SUP-116,18,287,262.73
SKU-05223,Happy Economic,Electronics,SUP-073,18,287,159.35
SKU-05224,Himself Political,Automotive,SUP-074,18,98,243.38
SKU-05225,Research Cup,Sports,SUP-081,9,214,460.17
SKU-05226,Fine Discuss,Home & Garden,SUP-012,20,336,251.32
SKU-05227,Exactly Commercial,Electronics,SUP-128,26,464,415.92
SKU-05228,Impact Must,Health & Beauty,SUP-070,23,108,160.4
SKU-05229,Sea Feeling,Sports,SUP-147,3,232,485.77
SKU-05230,Improve Ground,Home & Garden,SUP-041,5,196,49.0
SKU-05231,Not Newspaper,Food & Beverage,SUP-181,27,496,293.83
SKU-05232,Painting Effort,Electronics,SUP-157,23,435,395.47
SKU-05233,Instead Necessary,Electronics,SUP-198,10,350,407.49
SKU-05234,Heart Property,Food & Beverage,SUP-059,3,145,101.14
SKU-05235,Majority Set,Food & Beverage,SUP-089,9,92,202.32
SKU-05236,Use Rise,Electronics,SUP-192,9,403,313.04
SKU-05237,Agent Religious,Food & Beverage,SUP-024,10,306,159.65
SKU-05238,Fire Soon,Apparel,SUP-144,21,262,330.0
SKU-05239,Recently Rest,Home & Garden,SUP-180,19,238,190.94
SKU-05240,Claim In,Home & Garden,SUP-080,13,180,177.06
SKU-05241,Order Later,Home & Garden,SUP-134,17,396,56.26
SKU-05242,In Same,Apparel,SUP-165,11,349,22.03
SKU-05243,Really Week,Toys,SUP-132,19,440,418.05
SKU-05244,Spend Entire,Food & Beverage,SUP-092,13,338,246.05
SKU-05245,Usually Pattern,Sports,SUP-166,8,186,282.53
SKU-05246,Mention Actually,Food & Beverage,SUP-169,11,79,187.68
SKU-05247,Nearly Us,Electronics,SUP-092,20,195,70.53
SKU-05248,Doctor Go,Automotive,SUP-081,22,361,226.16
SKU-05249,Forget Left,Health & Beauty,SUP-142,4,154,116.41
SKU-05250,Respond Wrong,Health & Beauty,SUP-071,6,336,419.25
SKU-05251,Training Plan,Home & Garden,SUP-179,20,240,493.43
SKU-05252,Run Crime,Food & Beverage,SUP-065,3,227,444.83
SKU-05253,Former Continue,Sports,SUP-052,13,394,265.32
SKU-05254,Nearly North,Electronics,SUP-030,5,288,315.0
SKU-05255,Possible Society,Apparel,SUP-185,10,50,474.19
SKU-05256,Pass Help,Toys,SUP-099,7,159,270.49
SKU-05257,Other She,Apparel,SUP-158,22,387,320.2
SKU-05258,Surface Economic,Sports,SUP-098,23,324,315.54
SKU-05259,Democrat Land,Electronics,SUP-042,24,420,354.79
SKU-05260,Mention Natural,Home & Garden,SUP-139,24,431,321.04
SKU-05261,Hot While,Food & Beverage,SUP-027,7,283,336.18
SKU-05262,Reduce Hope,Electronics,SUP-152,13,113,363.63
SKU-05263,Realize For,Health & Beauty,SUP-167,14,293,405.03
SKU-05264,Director Program,Toys,SUP-072,24,102,203.02
SKU-05265,Do Again,Apparel,SUP-018,11,311,373.55
SKU-05266,Certainly Individual,Toys,SUP-077,23,66,52.35
SKU-05267,Add Maintain,Toys,SUP-045,15,351,438.4
SKU-05268,Day Fish,Sports,SUP-115,24,423,146.8
SKU-05269,Late Notice,Sports,SUP-087,22,283,203.22
SKU-05270,Everything Degree,Food & Beverage,SUP-140,5,122,402.3
SKU-05271,Tax Employee,Sports,SUP-177,15,406,319.4
SKU-05272,Deal Chair,Sports,SUP-159,24,488,156.04
SKU-05273,Red Herself,Electronics,SUP-092,13,140,114.64
SKU-05274,Near Meeting,Health & Beauty,SUP-022,13,55,478.96
SKU-05275,Traditional West,Home & Garden,SUP-172,23,247,46.17
SKU-05276,Open Save,Food & Beverage,SUP-092,22,414,4.66
SKU-05277,Subject Store,Electronics,SUP-192,23,245,337.29
SKU-05278,Child Ball,Home & Garden,SUP-077,9,345,308.2
SKU-05279,Beautiful Remember,Toys,SUP-025,19,396,369.46
SKU-05280,Occur Age,Electronics,SUP-108,18,371,366.49
SKU-05281,Capital Line,Automotive,SUP-179,16,186,431.97
SKU-05282,Husband Early,Electronics,SUP-135,3,316,461.25
SKU-05283,Choose Pattern,Sports,SUP-109,13,453,388.07
SKU-05284,Someone Standard,Home & Garden,SUP-134,15,165,118.07
SKU-05285,Form Mother,Food & Beverage,SUP-024,3,92,233.09
SKU-05286,Fall Town,Food & Beverage,SUP-019,4,280,321.75
SKU-05287,Peace Throw,Home & Garden,SUP-083,11,107,270.83
SKU-05288,Born Assume,Sports,SUP-115,15,255,81.55
SKU-05289,Page Blood,Apparel,SUP-009,7,459,295.66
SKU-05290,Head Cold,Electronics,SUP-112,11,343,443.55
SKU-05291,Begin Every,Sports,SUP-164,15,143,210.71
SKU-05292,Trade Provide,Automotive,SUP-102,7,85,335.29
SKU-05293,Public Practice,Health & Beauty,SUP-168,17,279,308.93
SKU-05294,Family Black,Toys,SUP-152,9,276,190.08
SKU-05295,Low Information,Home & Garden,SUP-048,16,232,283.72
SKU-05296,Worry Serious,Health & Beauty,SUP-191,18,311,107.08
SKU-05297,Make Purpose,Electronics,SUP-069,8,180,274.19
SKU-05298,Religious Evening,Food & Beverage,SUP-181,4,114,399.92
SKU-05299,Young But,Toys,SUP-182,18,429,380.08
SKU-05300,Concern Recently,Health & Beauty,SUP-170,21,497,180.58
SKU-05301,Throughout If,Apparel,SUP-119,7,235,58.26
SKU-05302,Employee Lot,Health & Beauty,SUP-045,6,166,400.47
SKU-05303,Her Across,Automotive,SUP-125,16,235,134.36
SKU-05304,Speech Charge,Food & Beverage,SUP-014,29,323,28.89
SKU-05305,Student Product,Home & Garden,SUP-157,8,200,223.98
SKU-05306,Degree Right,Electronics,SUP-134,10,401,370.39
SKU-05307,Simple Pattern,Home & Garden,SUP-135,26,462,404.73
SKU-05308,Shoulder Nice,Toys,SUP-037,5,200,491.15
SKU-05309,Great Increase,Electronics,SUP-053,6,433,96.73
SKU-05310,Door End,Sports,SUP-018,3,85,148.66
SKU-05311,Season Bar,Apparel,SUP-038,4,375,305.72
SKU-05312,Fear Add,Sports,SUP-187,15,144,406.14
SKU-05313,Rather Candidate,Sports,SUP-129,11,183,118.95
SKU-05314,City Win,Home & Garden,SUP-196,14,211,206.43
SKU-05315,Against Whose,Toys,SUP-044,12,93,205.68
SKU-05316,Population Put,Apparel,SUP-047,12,349,387.04
SKU-05317,Memory Plan,Health & Beauty,SUP-035,20,332,122.36
SKU-05318,Fight Mention,Electronics,SUP-060,14,405,484.46
SKU-05319,Recently Free,Electronics,SUP-090,24,289,256.46
SKU-05320,Argue Happy,Automotive,SUP-052,18,101,142.83
SKU-05321,Message Adult,Food & Beverage,SUP-008,25,475,143.93
SKU-05322,Travel Serious,Automotive,SUP-107,8,330,11.6
SKU-05323,Song Tree,Health & Beauty,SUP-169,26,123,346.98
SKU-05324,But Force,Automotive,SUP-131,27,344,388.53
SKU-05325,Dark Future,Electronics,SUP-197,26,287,18.63
SKU-05326,Hard Near,Home & Garden,SUP-142,23,216,294.0
SKU-05327,Black Think,Sports,SUP-096,26,189,391.38
SKU-05328,Again Question,Toys,SUP-026,12,188,189.68
SKU-05329,Back Prove,Sports,SUP-111,17,418,217.79
SKU-05330,Arm Ok,Sports,SUP-198,28,284,182.41
SKU-05331,Affect Prevent,Apparel,SUP-123,11,52,159.54
SKU-05332,Region While,Electronics,SUP-186,26,305,246.84
SKU-05333,Half Crime,Health & Beauty,SUP-168,4,420,85.14
SKU-05334,Race Position,Health & Beauty,SUP-051,20,327,221.74
SKU-05335,Take Price,Toys,SUP-123,14,53,471.06
SKU-05336,General Fact,Home & Garden,SUP-005,5,441,16.13
SKU-05337,Thousand Window,Apparel,SUP-077,9,319,84.46
SKU-05338,Can Mind,Food & Beverage,SUP-160,11,261,389.41
SKU-05339,Administration Stand,Home & Garden,SUP-001,10,265,68.2
SKU-05340,Such Fear,Automotive,SUP-182,27,319,137.46
SKU-05341,Drop City,Home & Garden,SUP-011,8,65,228.78
SKU-05342,Network Article,Home & Garden,SUP-181,3,465,471.72
SKU-05343,Ever Cut,Sports,SUP-008,16,113,93.79
SKU-05344,Take Mind,Home & Garden,SUP-153,18,288,461.73
SKU-05345,Share Mean,Health & Beauty,SUP-168,18,65,359.97
SKU-05346,Consumer Industry,Automotive,SUP-032,6,101,336.39
SKU-05347,Structure With,Automotive,SUP-028,8,68,362.46
SKU-05348,I Southern,Electronics,SUP-131,17,374,18.05
SKU-05349,Position Born,Home & Garden,SUP-128,24,445,51.7
SKU-05350,Finally May,Sports,SUP-062,10,142,169.08
SKU-05351,Second Ability,Home & Garden,SUP-027,3,310,39.3
SKU-05352,Offer Stock,Food & Beverage,SUP-045,15,347,493.83
SKU-05353,Catch Affect,Food & Beverage,SUP-105,29,66,291.26
SKU-05354,Person Even,Sports,SUP-092,20,160,244.95
SKU-05355,Customer Fish,Electronics,SUP-025,20,377,393.29
SKU-05356,Talk Charge,Electronics,SUP-189,15,409,488.54
SKU-05357,Worry Face,Automotive,SUP-044,24,143,477.68
SKU-05358,Record Herself,Automotive,SUP-174,16,59,397.05
SKU-05359,Attack Mrs,Apparel,SUP-142,13,261,190.14
SKU-05360,None Despite,Sports,SUP-136,9,286,35.31
SKU-05361,Offer Force,Home & Garden,SUP-176,20,303,51.44
SKU-05362,Instead Many,Toys,SUP-142,23,65,3.07
SKU-05363,Quite Politics,Sports,SUP-193,24,193,3.45
SKU-05364,Toward Pretty,Apparel,SUP-080,6,91,468.37
SKU-05365,Generation Expect,Automotive,SUP-082,19,52,463.69
SKU-05366,Social Personal,Sports,SUP-135,21,456,334.61
SKU-05367,Ago Fast,Sports,SUP-088,16,426,364.02
SKU-05368,Difficult Fact,Automotive,SUP-177,12,205,257.82
SKU-05369,Ability Remember,Health & Beauty,SUP-127,27,222,120.83
SKU-05370,From Option,Apparel,SUP-055,8,73,457.41
SKU-05371,Kind Option,Automotive,SUP-141,20,324,140.65
SKU-05372,Health Do,Electronics,SUP-184,27,124,370.49
SKU-05373,Scientist However,Home & Garden,SUP-056,6,89,124.6
SKU-05374,Room Able,Automotive,SUP-015,13,351,435.4
SKU-05375,Money Many,Apparel,SUP-185,15,89,326.49
SKU-05376,Maybe Believe,Food & Beverage,SUP-058,10,111,322.24
SKU-05377,Artist Product,Electronics,SUP-163,12,287,50.94
SKU-05378,Apply Pattern,Food & Beverage,SUP-088,25,294,211.19
SKU-05379,Likely Shoulder,Toys,SUP-097,13,67,263.64
SKU-05380,Process Team,Automotive,SUP-144,5,189,148.78
SKU-05381,Fish Ask,Electronics,SUP-008,17,447,440.78
SKU-05382,Feel Strategy,Home & Garden,SUP-173,10,131,419.24
SKU-05383,Out Week,Automotive,SUP-040,22,238,248.08
SKU-05384,Run Too,Home & Garden,SUP-182,20,157,171.67
SKU-05385,Idea Sport,Health & Beauty,SUP-014,29,283,401.27
SKU-05386,Conference Free,Sports,SUP-187,23,317,100.45
SKU-05387,Free Around,Food & Beverage,SUP-053,3,153,38.08
SKU-05388,Success Church,Electronics,SUP-127,26,460,25.24
SKU-05389,For Natural,Home & Garden,SUP-155,10,183,21.74
SKU-05390,Network Young,Apparel,SUP-175,5,393,245.72
SKU-05391,Impact Next,Home & Garden,SUP-080,3,420,129.52
SKU-05392,Not Deep,Apparel,SUP-115,22,82,345.96
SKU-05393,Avoid Off,Automotive,SUP-134,27,286,327.81
SKU-05394,Environmental Important,Electronics,SUP-055,18,423,272.15
SKU-05395,To Top,Home & Garden,SUP-044,11,385,178.04
SKU-05396,Cultural Two,Toys,SUP-018,19,227,425.6
SKU-05397,Method Return,Home & Garden,SUP-016,29,61,355.58
SKU-05398,Degree Record,Health & Beauty,SUP-012,18,400,137.58
SKU-05399,Tend Candidate,Toys,SUP-148,25,490,252.09
SKU-05400,Like Might,Electronics,SUP-045,8,278,80.24
SKU-05401,Anything Water,Health & Beauty,SUP-192,25,358,166.07
SKU-05402,Eight Individual,Home & Garden,SUP-187,9,318,498.58
SKU-05403,See Great,Apparel,SUP-093,26,427,113.86
SKU-05404,Stage Market,Home & Garden,SUP-022,18,407,349.91
SKU-05405,Nice Staff,Food & Beverage,SUP-097,10,180,121.11
SKU-05406,So Dog,Automotive,SUP-047,12,298,469.22
SKU-05407,Poor Its,Sports,SUP-029,16,497,156.79
SKU-05408,Result Should,Apparel,SUP-045,13,107,174.98
SKU-05409,Specific Billion,Food & Beverage,SUP-077,4,53,297.95
SKU-05410,Central Throughout,Toys,SUP-009,14,285,295.09
SKU-05411,Quality Different,Automotive,SUP-024,22,222,290.59
SKU-05412,Reveal Half,Electronics,SUP-015,22,371,287.69
SKU-05413,Recognize Blue,Apparel,SUP-164,15,420,157.81
SKU-05414,Become Require,Sports,SUP-013,17,85,218.62
SKU-05415,Responsibility Build,Automotive,SUP-091,29,328,297.73
SKU-05416,Staff Fly,Toys,SUP-172,28,286,336.46
SKU-05417,Throughout Hold,Health & Beauty,SUP-101,14,324,128.43
SKU-05418,Away Wish,Health & Beauty,SUP-071,15,345,351.48
SKU-05419,Brother Civil,Sports,SUP-122,10,377,461.83
SKU-05420,Its Democratic,Electronics,SUP-076,18,449,379.57
SKU-05421,Democratic Course,Electronics,SUP-164,5,107,44.41
SKU-05422,Career Charge,Toys,SUP-116,15,412,235.89
SKU-05423,Simply Pay,Apparel,SUP-061,14,67,219.04
SKU-05424,Situation Mission,Toys,SUP-168,21,85,169.91
SKU-05425,Boy Make,Home & Garden,SUP-126,4,457,246.93
SKU-05426,Far Other,Electronics,SUP-155,3,178,221.22
SKU-05427,Represent Even,Automotive,SUP-001,10,50,5.57
SKU-05428,Gas From,Home & Garden,SUP-162,11,113,120.19
SKU-05429,Force Sea,Health & Beauty,SUP-068,27,111,108.86
SKU-05430,Interesting Hundred,Health & Beauty,SUP-088,29,415,176.26
SKU-05431,Close Development,Food & Beverage,SUP-021,10,469,89.29
SKU-05432,Specific Suddenly,Sports,SUP-161,23,380,36.23
SKU-05433,Color Knowledge,Home & Garden,SUP-135,19,195,100.31
SKU-05434,Indicate Actually,Sports,SUP-193,11,321,427.46
SKU-05435,In Fear,Toys,SUP-003,8,66,399.03
SKU-05436,Father Policy,Home & Garden,SUP-051,17,329,222.44
SKU-05437,Development School,Toys,SUP-079,25,147,439.21
SKU-05438,Send Affect,Food & Beverage,SUP-095,26,276,118.25
SKU-05439,Special Job,Electronics,SUP-182,15,435,293.14
SKU-05440,Central Whole,Health & Beauty,SUP-123,23,292,73.61
SKU-05441,National Paper,Food & Beverage,SUP-187,24,250,417.12
SKU-05442,Station Site,Health & Beauty,SUP-006,14,443,67.46
SKU-05443,Easy Involve,Electronics,SUP-157,15,486,18.35
SKU-05444,Plan Range,Toys,SUP-017,9,228,138.54
SKU-05445,Structure Wrong,Electronics,SUP-117,25,319,450.72
SKU-05446,Value Card,Health & Beauty,SUP-060,20,283,66.9
SKU-05447,Bag Fact,Health & Beauty,SUP-150,16,161,167.01
SKU-05448,Outside Get,Sports,SUP-152,13,115,159.92
SKU-05449,Former Cultural,Automotive,SUP-125,16,387,401.32
SKU-05450,Take Action,Food & Beverage,SUP-081,19,398,212.21
SKU-05451,Some Network,Home & Garden,SUP-085,26,486,306.75
SKU-05452,Add Would,Health & Beauty,SUP-051,23,294,203.68
SKU-05453,Hope Dream,Food & Beverage,SUP-178,28,294,276.85
SKU-05454,Rich Population,Sports,SUP-139,4,497,33.56
SKU-05455,Among None,Electronics,SUP-184,21,121,188.58
SKU-05456,True Case,Sports,SUP-071,18,406,427.92
SKU-05457,However Media,Apparel,SUP-170,24,98,346.31
SKU-05458,Professor Whatever,Apparel,SUP-039,12,395,490.96
SKU-05459,Cover Foreign,Home & Garden,SUP-069,24,239,394.49
SKU-05460,Wide Method,Sports,SUP-048,10,342,227.13
SKU-05461,Door Son,Toys,SUP-125,23,226,338.95
SKU-05462,Laugh Relationship,Home & Garden,SUP-057,7,210,388.52
SKU-05463,Behind Gun,Toys,SUP-021,9,199,136.67
SKU-05464,Nature Understand,Home & Garden,SUP-082,28,119,32.36
SKU-05465,Me Its,Apparel,SUP-099,15,82,204.41
SKU-05466,Hundred Its,Home & Garden,SUP-148,18,333,74.47
