sku_id,product_name,category,stock_level,avg_daily_demand,lead_time_days,demand_during_lead_time,safety_stock_buffer,stockout_risk_flag
SKU-05769,Himself Around,Home & Garden,490,10.816666666666666,28,303.0,187.13333333333333,LOW RISK
SKU-05075,Total We,Sports,444,23.35,11,257.0,187.14999999999998,LOW RISK
SKU-04996,Down Brother,Sports,396,34.766666666666666,6,209.0,187.4,LOW RISK
SKU-00788,Run Most,Health & Beauty,201,3.375,4,14.0,187.5,LOW RISK
SKU-09492,Have With,Apparel,859,39.5,17,672.0,187.5,LOW RISK
SKU-01843,Value National,Health & Beauty,771,44.88333333333333,13,583.0,187.51666666666665,LOW RISK
SKU-04281,Name Support,Home & Garden,447,23.583333333333332,11,259.0,187.58333333333337,LOW RISK
SKU-02220,Record Store,Food & Beverage,391,10.7,19,203.0,187.70000000000002,LOW RISK
SKU-08751,Effect Trial,Food & Beverage,592,25.266666666666666,16,404.0,187.73333333333335,LOW RISK
SKU-06666,Several Able,Home & Garden,269,3.25,25,81.0,187.75,LOW RISK
SKU-09305,Over Teach,Food & Beverage,287,19.816666666666666,5,99.0,187.91666666666669,LOW RISK
SKU-01397,Anyone Front,Food & Beverage,611,42.3,10,423.0,188.0,LOW RISK
SKU-03923,Indicate I,Automotive,588,16.0,25,400.0,188.0,LOW RISK
SKU-00299,Human Have,Sports,236,2.5238095238095237,19,48.0,188.04761904761904,LOW RISK
SKU-03903,Notice Message,Home & Garden,763,35.93333333333333,16,575.0,188.06666666666672,LOW RISK
SKU-02634,Fear Box,Home & Garden,311,7.224137931034483,17,123.0,188.18965517241378,LOW RISK
SKU-03769,Land Attention,Toys,400,13.233333333333333,16,212.0,188.26666666666668,LOW RISK
SKU-03167,Goal Consumer,Automotive,806,34.31666666666667,18,618.0,188.29999999999995,LOW RISK
SKU-09419,Term After,Apparel,710,34.766666666666666,15,522.0,188.5,LOW RISK
SKU-01895,International Campaign,Electronics,807,41.233333333333334,15,619.0,188.5,LOW RISK
SKU-06297,Human Hair,Health & Beauty,228,3.033333333333333,13,39.0,188.56666666666666,LOW RISK
SKU-00582,Certain Seem,Electronics,337,7.406779661016949,20,148.0,188.864406779661,LOW RISK
SKU-00772,Theory Suggest,Sports,516,23.366666666666667,14,327.0,188.86666666666667,LOW RISK
SKU-09255,Trial Thousand,Electronics,718,24.05,22,529.0,188.89999999999998,LOW RISK
SKU-06777,Hundred Marriage,Health & Beauty,778,28.05,21,589.0,188.94999999999993,LOW RISK
SKU-07628,Minute Out,Electronics,454,9.816666666666666,27,265.0,188.95,LOW RISK
SKU-07281,Medical Particular,Apparel,259,5.381818181818182,13,70.0,189.03636363636363,LOW RISK
SKU-09799,Perhaps Each,Sports,307,23.533333333333335,5,118.0,189.33333333333331,LOW RISK
SKU-00584,Discover Public,Apparel,238,2.8620689655172415,17,49.0,189.3448275862069,LOW RISK
SKU-01041,Now Thought,Sports,663,29.583333333333332,16,473.0,189.66666666666669,LOW RISK
SKU-08009,Four Without,Home & Garden,406,43.21666666666667,5,216.0,189.91666666666666,LOW RISK
SKU-06166,Father Chance,Health & Beauty,287,12.133333333333333,8,97.0,189.93333333333334,LOW RISK
SKU-05494,Someone Use,Food & Beverage,558,30.666666666666668,12,368.0,190.0,LOW RISK
SKU-01093,Build Great,Health & Beauty,777,27.95,21,587.0,190.05000000000007,LOW RISK
SKU-07739,Second Push,Health & Beauty,446,11.633333333333333,22,256.0,190.06666666666666,LOW RISK
SKU-05163,Late Trouble,Electronics,257,3.34375,20,67.0,190.125,LOW RISK
SKU-01596,Set Develop,Health & Beauty,854,44.25,15,664.0,190.25,LOW RISK
SKU-01418,Describe Her,Toys,242,3.0416666666666665,17,52.0,190.29166666666669,LOW RISK
SKU-01343,One Road,Toys,283,5.7894736842105265,16,93.0,190.36842105263156,LOW RISK
SKU-01017,Fish Less,Apparel,684,20.566666666666666,24,494.0,190.39999999999998,LOW RISK
SKU-07357,Two Knowledge,Health & Beauty,368,35.483333333333334,5,177.0,190.58333333333331,LOW RISK
SKU-01589,Understand Region,Toys,270,7.916666666666667,10,79.0,190.83333333333331,LOW RISK
SKU-00383,Personal Consider,Home & Garden,609,19.9,21,418.0,191.10000000000002,LOW RISK
SKU-07146,Common Game,Sports,464,38.983333333333334,7,273.0,191.11666666666667,LOW RISK
SKU-08628,Certain Bag,Apparel,221,9.94915254237288,3,30.0,191.15254237288136,LOW RISK
SKU-06583,Type Test,Automotive,298,5.931034482758621,18,107.0,191.24137931034483,LOW RISK
SKU-06164,Dark Special,Sports,304,4.022222222222222,28,113.0,191.3777777777778,LOW RISK
SKU-08070,Or Camera,Toys,291,16.6,6,100.0,191.39999999999998,LOW RISK
SKU-07930,Budget For,Electronics,659,16.7,28,468.0,191.40000000000003,LOW RISK
SKU-05162,Up Gas,Toys,607,46.166666666666664,9,416.0,191.5,LOW RISK
SKU-07792,Should Begin,Automotive,522,11.8,28,330.0,191.59999999999997,LOW RISK
SKU-00308,Factor Recognize,Apparel,433,18.55,13,241.0,191.85,LOW RISK
SKU-07637,Decide Truth,Electronics,331,46.35,3,139.0,191.95,LOW RISK
SKU-02488,Against Or,Apparel,716,43.666666666666664,12,524.0,192.0,LOW RISK
SKU-02119,Fall Late,Electronics,504,20.8,15,312.0,192.0,LOW RISK
SKU-02555,Positive It,Electronics,702,42.5,12,510.0,192.0,LOW RISK
SKU-01562,Fine Personal,Home & Garden,509,45.266666666666666,7,317.0,192.13333333333333,LOW RISK
SKU-00271,Role Agreement,Automotive,649,28.55,16,457.0,192.2,LOW RISK
SKU-08148,Or Campaign,Electronics,989,41.93333333333333,19,797.0,192.26666666666677,MEDIUM RISK
SKU-03150,Anyone A,Sports,292,33.18333333333333,3,100.0,192.45000000000002,LOW RISK
SKU-08395,Protect Floor,Automotive,284,30.433333333333334,3,91.0,192.7,LOW RISK
SKU-08940,Allow Senior,Apparel,623,25.3,17,430.0,192.89999999999998,LOW RISK
SKU-05262,Reduce Hope,Electronics,332,10.7,13,139.0,192.9,LOW RISK
SKU-03920,Wind Life,Toys,264,17.766666666666666,4,71.0,192.93333333333334,LOW RISK
SKU-03725,Agree Safe,Food & Beverage,381,31.316666666666666,6,188.0,193.1,LOW RISK
SKU-07688,However Every,Automotive,245,3.4583333333333335,15,52.0,193.125,LOW RISK
SKU-09930,Above Manager,Home & Garden,792,42.766666666666666,14,599.0,193.26666666666665,LOW RISK
SKU-02473,Improve Trip,Toys,681,37.516666666666666,13,488.0,193.28333333333336,LOW RISK
SKU-05365,Generation Expect,Automotive,972,40.983333333333334,19,779.0,193.3166666666666,MEDIUM RISK
SKU-03499,Level Everyone,Apparel,275,9.066666666666666,9,82.0,193.4,LOW RISK
SKU-02510,Owner He,Home & Garden,579,21.416666666666668,18,386.0,193.5,LOW RISK
SKU-06120,Behavior Crime,Home & Garden,481,28.75,10,288.0,193.5,LOW RISK
SKU-04608,Movie Describe,Automotive,992,44.35,18,798.0,193.69999999999993,MEDIUM RISK
SKU-06291,Take General,Home & Garden,635,18.383333333333333,24,441.0,193.8,LOW RISK
SKU-04185,Daughter Beautiful,Health & Beauty,322,9.85,13,128.0,193.95000000000002,LOW RISK
SKU-00759,Fill Let,Electronics,358,6.0701754385964914,27,164.0,194.10526315789474,LOW RISK
SKU-00616,Power Yeah,Food & Beverage,926,33.266666666666666,22,732.0,194.13333333333333,LOW RISK
SKU-08857,Personal Bag,Automotive,652,15.783333333333333,29,458.0,194.28333333333336,LOW RISK
SKU-05154,In Lot,Sports,641,40.6,11,447.0,194.39999999999998,LOW RISK
SKU-08775,Eat Husband,Electronics,761,19.533333333333335,29,566.0,194.5333333333333,LOW RISK
SKU-08587,Unit Discussion,Automotive,574,13.55,28,379.0,194.59999999999997,LOW RISK
SKU-01903,Son While,Electronics,237,3.851063829787234,11,42.0,194.63829787234042,LOW RISK
SKU-01885,Than Approach,Electronics,616,19.15,22,421.0,194.70000000000005,LOW RISK
SKU-08471,Over Will,Health & Beauty,469,39.166666666666664,7,274.0,194.83333333333337,LOW RISK
SKU-04878,North Debate,Sports,284,12.716666666666667,7,89.0,194.98333333333335,LOW RISK
SKU-02427,Including Perform,Toys,523,15.616666666666667,21,328.0,195.05,LOW RISK
SKU-05907,Lawyer Never,Food & Beverage,870,30.666666666666668,22,675.0,195.33333333333326,LOW RISK
SKU-05877,Who There,Food & Beverage,414,13.666666666666666,16,219.0,195.33333333333334,LOW RISK
SKU-04580,Result Career,Automotive,916,37.916666666666664,19,720.0,195.58333333333337,LOW RISK
SKU-08080,Consider General,Sports,247,2.1363636363636362,24,51.0,195.72727272727275,LOW RISK
SKU-06200,Place Executive,Apparel,493,27.016666666666666,11,297.0,195.81666666666666,LOW RISK
SKU-08613,Store Either,Food & Beverage,478,31.35,9,282.0,195.84999999999997,LOW RISK
SKU-04545,Bag Sense,Sports,221,1.9285714285714286,13,25.0,195.92857142857142,LOW RISK
SKU-08759,Experience Wonder,Home & Garden,563,45.88333333333333,8,367.0,195.93333333333334,LOW RISK
SKU-03980,Space Tell,Home & Garden,250,2.7,20,54.0,196.0,LOW RISK
SKU-04483,White Force,Automotive,589,20.683333333333334,19,393.0,196.01666666666665,LOW RISK
SKU-04809,Stand Wait,Automotive,266,4.658536585365853,15,70.0,196.1219512195122,LOW RISK
SKU-01564,Road Decade,Apparel,322,8.983050847457626,14,126.0,196.23728813559325,LOW RISK
SKU-02198,Memory American,Health & Beauty,305,21.733333333333334,5,109.0,196.33333333333331,LOW RISK
SKU-08545,Learn Become,Electronics,467,38.666666666666664,7,271.0,196.33333333333337,LOW RISK
SKU-09189,Serve Sing,Apparel,246,2.911764705882353,17,50.0,196.5,LOW RISK
SKU-08199,Doctor Staff,Home & Garden,797,31.6,19,600.0,196.60000000000002,LOW RISK
SKU-05207,Them Easy,Toys,550,15.35,23,353.0,196.95,LOW RISK
SKU-01003,Agent Go,Electronics,339,35.45,4,142.0,197.2,LOW RISK
SKU-06615,Theory Team,Food & Beverage,373,43.93333333333333,4,176.0,197.26666666666668,LOW RISK
SKU-02594,Successful Enjoy,Home & Garden,775,33.983333333333334,17,578.0,197.2833333333333,LOW RISK
SKU-02498,Leg Area,Apparel,271,5.264150943396227,14,74.0,197.30188679245282,LOW RISK
SKU-05346,Consumer Industry,Automotive,231,5.615384615384615,6,34.0,197.30769230769232,LOW RISK
SKU-09076,Give Country,Electronics,272,6.2105263157894735,12,75.0,197.4736842105263,LOW RISK
SKU-09404,Meet I,Sports,258,4.027027027027027,15,60.0,197.59459459459458,LOW RISK
SKU-08170,Wonder Race,Toys,276,9.8,8,78.0,197.6,LOW RISK
SKU-09781,Against Financial,Electronics,426,38.05,6,228.0,197.70000000000002,LOW RISK
SKU-08754,Natural Direction,Health & Beauty,517,13.3,24,319.0,197.79999999999995,LOW RISK
SKU-01529,Follow Performance,Automotive,642,21.15,21,444.0,197.85000000000002,LOW RISK
SKU-02906,Class Would,Toys,494,10.966666666666667,27,296.0,197.89999999999998,LOW RISK
SKU-05296,Worry Serious,Health & Beauty,386,10.45,18,188.0,197.9,LOW RISK
SKU-04681,Collection Picture,Home & Garden,401,40.61666666666667,5,203.0,197.91666666666666,LOW RISK
SKU-07885,Real Real,Electronics,276,15.6,5,78.0,198.0,LOW RISK
SKU-05639,Listen Six,Sports,771,27.283333333333335,21,573.0,198.04999999999995,LOW RISK
SKU-05564,Yourself Sea,Electronics,217,6.230769230769231,3,19.0,198.30769230769232,LOW RISK
SKU-05123,Land Bring,Health & Beauty,675,36.666666666666664,13,477.0,198.33333333333337,LOW RISK
SKU-04903,Building Perform,Home & Garden,512,22.4,14,314.0,198.40000000000003,LOW RISK
SKU-07175,Size Impact,Electronics,327,42.85,3,129.0,198.45,LOW RISK
SKU-05078,Whatever Exactly,Health & Beauty,731,23.15,23,532.0,198.55000000000007,LOW RISK
SKU-04061,Crime Per,Apparel,518,13.883333333333333,23,319.0,198.68333333333334,LOW RISK
SKU-04471,Wife Hot,Automotive,515,28.75,11,316.0,198.75,LOW RISK
SKU-09247,Quite Fly,Health & Beauty,932,40.733333333333334,18,733.0,198.79999999999995,LOW RISK
SKU-02857,Act Old,Apparel,509,25.85,12,310.0,198.79999999999995,LOW RISK
SKU-01096,Beat True,Apparel,705,46.016666666666666,11,506.0,198.81666666666666,LOW RISK
SKU-03608,Table Modern,Home & Garden,363,14.916666666666666,11,164.0,198.91666666666669,LOW RISK
SKU-00326,Final Check,Automotive,216,3.411764705882353,5,17.0,198.94117647058823,LOW RISK
SKU-00763,Society Follow,Sports,281,27.35,3,82.0,198.95,LOW RISK
SKU-01092,Cut Our,Toys,929,30.416666666666668,24,730.0,199.0,LOW RISK
SKU-03039,Draw Ready,Food & Beverage,439,19.983333333333334,12,240.0,199.2,LOW RISK
SKU-03807,Color Personal,Automotive,404,18.616666666666667,11,205.0,199.21666666666667,LOW RISK
SKU-06145,Democrat Lawyer,Electronics,312,4.510204081632653,25,113.0,199.24489795918367,LOW RISK
SKU-06551,Concern Practice,Electronics,257,19.2,3,58.0,199.4,LOW RISK
SKU-05934,Language Good,Health & Beauty,766,24.633333333333333,23,567.0,199.4333333333334,LOW RISK
SKU-04892,Science Very,Apparel,307,6.321428571428571,17,107.0,199.53571428571428,LOW RISK
SKU-04345,Act Development,Toys,323,20.566666666666666,6,123.0,199.6,LOW RISK
SKU-08921,Impact Ready,Sports,393,24.15,8,193.0,199.8,LOW RISK
SKU-03001,Require Happen,Health & Beauty,257,19.05,3,57.0,199.85,LOW RISK
SKU-01099,Policy Son,Automotive,770,40.71666666666667,14,570.0,199.9666666666667,LOW RISK
SKU-04116,Challenge Shake,Food & Beverage,230,10.0,3,30.0,200.0,LOW RISK
SKU-05895,Include Her,Electronics,675,36.53333333333333,13,475.0,200.06666666666672,LOW RISK
SKU-08370,Owner Meet,Electronics,832,24.3,26,632.0,200.19999999999993,LOW RISK
SKU-06589,Course Never,Home & Garden,362,26.95,6,162.0,200.3,LOW RISK
SKU-05355,Customer Fish,Electronics,543,17.133333333333333,20,343.0,200.33333333333337,LOW RISK
SKU-04351,Organization Benefit,Health & Beauty,306,3.772727272727273,28,106.0,200.36363636363637,LOW RISK
SKU-08634,Provide Plant,Home & Garden,282,3.4,24,82.0,200.4,LOW RISK
SKU-09442,As Outside,Food & Beverage,384,20.4,9,184.0,200.4,LOW RISK
SKU-05374,Room Able,Automotive,223,1.736842105263158,13,23.0,200.42105263157896,LOW RISK
SKU-08615,Court Capital,Home & Garden,876,33.766666666666666,20,675.0,200.66666666666674,LOW RISK
SKU-02415,Choice Argue,Apparel,550,43.65,8,349.0,200.8,LOW RISK
SKU-02211,Teacher Enough,Sports,233,4.571428571428571,7,32.0,201.0,LOW RISK
SKU-00315,Interesting Bit,Food & Beverage,522,29.166666666666668,11,321.0,201.16666666666663,LOW RISK
SKU-06740,Will More,Automotive,248,9.366666666666667,5,47.0,201.16666666666666,LOW RISK
SKU-07509,Whom By,Electronics,362,10.05,16,161.0,201.2,LOW RISK
SKU-05483,Term Force,Food & Beverage,288,3.3333333333333335,26,87.0,201.33333333333331,LOW RISK
SKU-05112,Foot Majority,Food & Beverage,663,32.96666666666667,14,462.0,201.46666666666664,LOW RISK
SKU-03237,Quite History,Electronics,387,23.183333333333334,8,185.0,201.53333333333333,LOW RISK
SKU-07339,Yet Level,Apparel,269,6.716666666666667,10,67.0,201.83333333333331,LOW RISK
SKU-06021,Boy Possible,Electronics,284,4.829787234042553,17,82.0,201.8936170212766,LOW RISK
SKU-05004,Game Eight,Toys,707,20.183333333333334,25,505.0,202.41666666666669,LOW RISK
SKU-01009,Bag Card,Home & Garden,585,16.633333333333333,23,383.0,202.43333333333334,LOW RISK
SKU-03995,Parent Site,Automotive,704,25.066666666666666,20,501.0,202.66666666666669,LOW RISK
SKU-04482,Threat Read,Health & Beauty,648,22.266666666666666,20,445.0,202.66666666666669,LOW RISK
SKU-08186,Walk Sit,Electronics,639,18.166666666666668,24,436.0,203.0,LOW RISK
SKU-00264,Public Security,Electronics,270,13.383333333333333,5,67.0,203.08333333333334,LOW RISK
SKU-06745,Enjoy Increase,Automotive,353,12.466666666666667,12,150.0,203.4,LOW RISK
SKU-05412,Reveal Half,Electronics,291,3.977777777777778,22,88.0,203.48888888888888,LOW RISK
SKU-02391,Head Side,Apparel,242,2.260869565217391,17,38.0,203.56521739130434,LOW RISK
SKU-08724,Push There,Sports,304,12.55,8,100.0,203.6,LOW RISK
SKU-07925,Moment Project,Sports,359,12.95,12,155.0,203.60000000000002,LOW RISK
SKU-02108,Reflect View,Food & Beverage,317,7.086206896551724,16,113.0,203.6206896551724,LOW RISK
SKU-06424,Serious Source,Toys,484,23.35,12,280.0,203.79999999999995,LOW RISK
SKU-06002,Stuff Factor,Electronics,317,37.71666666666667,3,113.0,203.85,LOW RISK
SKU-08252,Standard Option,Sports,226,3.161290322580645,7,22.0,203.8709677419355,LOW RISK
SKU-06223,Cover Thing,Apparel,986,34.0,23,782.0,204.0,LOW RISK
SKU-00199,Sound Red,Sports,413,9.5,22,209.0,204.0,LOW RISK
SKU-09649,Economic Movie,Automotive,500,22.766666666666666,13,296.0,204.03333333333336,LOW RISK
SKU-07309,Suggest Yes,Sports,452,27.55,9,248.0,204.04999999999998,LOW RISK
SKU-09637,Possible Forget,Toys,245,8.169491525423728,5,41.0,204.15254237288136,LOW RISK
SKU-05558,Particular Lot,Health & Beauty,233,2.392857142857143,12,29.0,204.28571428571428,LOW RISK
SKU-06381,Apply Imagine,Toys,332,42.53333333333333,3,128.0,204.4,LOW RISK
SKU-01998,Process Fill,Electronics,770,25.7,22,565.0,204.60000000000002,LOW RISK
SKU-04465,Writer Part,Home & Garden,254,4.934782608695652,10,49.0,204.65217391304347,LOW RISK
SKU-08808,Next Way,Toys,864,34.7,19,659.0,204.69999999999993,LOW RISK
SKU-00861,Dark Always,Home & Garden,282,5.1454545454545455,15,77.0,204.8181818181818,LOW RISK
SKU-03369,Thousand Prevent,Electronics,231,3.717391304347826,7,26.0,204.97826086956522,LOW RISK
SKU-03656,Toward Wife,Apparel,389,45.983333333333334,4,184.0,205.06666666666666,LOW RISK
SKU-00063,Better Because,Sports,234,4.818181818181818,6,29.0,205.0909090909091,LOW RISK
SKU-09741,Source Single,Automotive,731,18.133333333333333,29,526.0,205.13333333333333,LOW RISK
SKU-04132,Treatment Person,Electronics,272,9.55,7,67.0,205.14999999999998,LOW RISK
SKU-07611,Can Case,Toys,294,8.883333333333333,10,89.0,205.16666666666669,LOW RISK
SKU-07879,International World,Health & Beauty,796,21.1,28,591.0,205.19999999999993,LOW RISK
SKU-09784,Out Rise,Electronics,721,18.4,28,515.0,205.80000000000007,LOW RISK
SKU-05322,Travel Serious,Automotive,465,32.36666666666667,8,259.0,206.06666666666666,LOW RISK
SKU-02191,Daughter Approach,Apparel,274,3.395348837209302,20,68.0,206.09302325581396,LOW RISK
SKU-08907,Letter Where,Food & Beverage,955,29.95,25,749.0,206.25,LOW RISK
SKU-07031,Either Region,Automotive,718,20.466666666666665,25,512.0,206.33333333333337,LOW RISK
SKU-05389,For Natural,Home & Garden,420,21.35,10,214.0,206.5,LOW RISK
SKU-09489,Mouth Along,Health & Beauty,409,22.466666666666665,9,202.0,206.8,LOW RISK
SKU-01669,Main Level,Toys,567,17.15,21,360.0,206.85000000000002,LOW RISK
SKU-08011,Need Difference,Automotive,580,21.95,17,373.0,206.85000000000002,LOW RISK
SKU-01757,Sit East,Electronics,245,7.576271186440678,5,38.0,207.1186440677966,LOW RISK
SKU-05706,Gas Listen,Apparel,224,2.409090909090909,7,17.0,207.13636363636363,LOW RISK
SKU-04828,Soon Event,Health & Beauty,770,29.616666666666667,19,563.0,207.2833333333333,LOW RISK
SKU-05917,Key Everybody,Electronics,217,3.230769230769231,3,10.0,207.30769230769232,LOW RISK
SKU-02293,Those Lead,Food & Beverage,250,2.235294117647059,19,42.0,207.52941176470588,LOW RISK
SKU-08830,These Company,Health & Beauty,534,20.4,16,326.0,207.60000000000002,LOW RISK
SKU-07945,Coach Produce,Food & Beverage,879,35.333333333333336,19,671.0,207.66666666666663,LOW RISK
SKU-05370,From Option,Apparel,401,24.166666666666668,8,193.0,207.66666666666666,LOW RISK
SKU-06037,Let Great,Automotive,277,23.1,3,69.0,207.7,LOW RISK
SKU-07809,All Everyone,Apparel,443,29.4,8,235.0,207.8,LOW RISK
SKU-02276,Compare Candidate,Sports,308,8.35,12,100.0,207.8,LOW RISK
SKU-07744,Assume Population,Health & Beauty,339,16.383333333333333,8,131.0,207.93333333333334,LOW RISK
SKU-00554,Large Space,Home & Garden,221,2.1515151515151514,6,13.0,208.0909090909091,LOW RISK
SKU-04989,Without Defense,Food & Beverage,735,18.166666666666668,29,527.0,208.16666666666663,LOW RISK
SKU-08939,Environmental Plant,Sports,293,6.508771929824562,13,85.0,208.3859649122807,LOW RISK
SKU-08416,Can Late,Electronics,309,14.366666666666667,7,101.0,208.43333333333334,LOW RISK
SKU-02799,Place With,Electronics,692,28.433333333333334,17,483.0,208.63333333333333,LOW RISK
SKU-05410,Central Throughout,Toys,491,20.166666666666668,14,282.0,208.66666666666663,LOW RISK
SKU-00830,Brother Hair,Health & Beauty,792,20.833333333333332,28,583.0,208.66666666666674,LOW RISK
SKU-00900,Imagine Traditional,Food & Beverage,319,15.7,7,110.0,209.10000000000002,LOW RISK
SKU-08758,Start Perhaps,Toys,854,28.033333333333335,23,645.0,209.23333333333335,LOW RISK
SKU-07843,Opportunity Toward,Home & Garden,375,27.616666666666667,6,166.0,209.3,LOW RISK
SKU-02577,However Miss,Electronics,518,38.583333333333336,8,309.0,209.33333333333331,LOW RISK
SKU-08725,Bank Lot,Apparel,313,34.53333333333333,3,104.0,209.4,LOW RISK
SKU-03668,Yes Care,Health & Beauty,583,28.733333333333334,13,374.0,209.46666666666664,LOW RISK
SKU-00358,Someone Let,Health & Beauty,696,34.75,14,487.0,209.5,LOW RISK
SKU-08576,Stock Including,Health & Beauty,651,25.966666666666665,17,441.0,209.56666666666672,LOW RISK
SKU-08952,Church Need,Food & Beverage,741,22.133333333333333,24,531.0,209.79999999999995,LOW RISK
SKU-07145,Case Assume,Toys,478,12.766666666666667,21,268.0,209.89999999999998,LOW RISK
