order_id,sku_id,order_date,order_quantity,supplier_id
PO-002975,SKU-01602,2024-10-24,983,SUP-080
PO-002976,SKU-06420,2024-06-24,700,SUP-067
PO-002977,SKU-01880,2024-06-22,162,SUP-125
PO-002978,SKU-09572,2024-03-07,865,SUP-086
PO-002979,SKU-05137,2024-09-25,12,SUP-144
PO-002980,SKU-01391,2024-10-30,250,SUP-009
PO-002981,SKU-03483,2024-11-13,647,SUP-179
PO-002982,SKU-09215,2024-11-30,137,SUP-111
PO-002983,SKU-05585,2024-05-17,874,SUP-049
PO-002984,SKU-09505,2024-01-13,829,SUP-041
PO-002985,SKU-06016,2024-06-27,841,SUP-175
PO-002986,SKU-02658,2024-07-20,796,SUP-013
PO-002987,SKU-07642,2024-05-28,322,SUP-099
PO-002988,SKU-01631,2024-07-19,81,SUP-092
PO-002989,SKU-01211,2024-06-08,966,SUP-070
PO-002990,SKU-05349,2024-01-22,600,SUP-090
PO-002991,SKU-00653,2024-01-07,768,SUP-186
PO-002992,SKU-07945,2024-03-08,170,SUP-192
PO-002993,SKU-07472,2024-02-21,236,SUP-104
PO-002994,SKU-01205,2024-09-30,351,SUP-105
PO-002995,SKU-06595,2024-01-09,32,SUP-169
PO-002996,SKU-02835,2024-04-17,363,SUP-025
PO-002997,SKU-00631,2024-08-01,199,SUP-135
PO-002998,SKU-06613,2024-12-12,541,SUP-046
PO-002999,SKU-08737,2024-08-26,509,SUP-073
PO-003000,SKU-00917,2024-05-26,632,SUP-138
PO-003001,SKU-06081,2024-07-05,695,SUP-049
PO-003002,SKU-00680,2024-02-26,436,SUP-016
PO-003003,SKU-05723,2024-03-20,261,SUP-002
PO-003004,SKU-04315,2024-05-19,773,SUP-084
PO-003005,SKU-00498,2024-11-26,470,SUP-030
PO-003006,SKU-02726,2024-12-22,600,SUP-017
PO-003007,SKU-03763,2024-12-03,553,SUP-054
PO-003008,SKU-05472,2024-08-16,113,SUP-185
PO-003009,SKU-08829,2024-11-30,382,SUP-166
PO-003010,SKU-06749,2024-09-20,829,SUP-001
PO-003011,SKU-00560,2024-01-31,142,SUP-158
PO-003012,SKU-04329,2024-04-12,486,SUP-092
PO-003013,SKU-00067,2024-01-08,483,SUP-038
PO-003014,SKU-06666,2024-05-15,339,SUP-049
PO-003015,SKU-09523,2024-06-07,422,SUP-122
PO-003016,SKU-05431,2024-08-17,693,SUP-046
PO-003017,SKU-07349,2024-09-15,860,SUP-054
PO-003018,SKU-06602,2024-02-04,989,SUP-047
PO-003019,SKU-04247,2024-04-08,459,SUP-007
PO-003020,SKU-00674,2024-12-09,916,SUP-104
PO-003021,SKU-01400,2024-03-24,398,SUP-120
PO-003022,SKU-05543,2024-05-02,814,SUP-054
PO-003023,SKU-07829,2024-02-25,79,SUP-150
PO-003024,SKU-05832,2024-07-17,117,SUP-057
PO-003025,SKU-00774,2024-04-23,170,SUP-092
PO-003026,SKU-05688,2024-06-24,52,SUP-177
PO-003027,SKU-02604,2024-12-01,81,SUP-010
PO-003028,SKU-02020,2024-09-24,880,SUP-039
PO-003029,SKU-06359,2024-03-29,401,SUP-149
PO-003030,SKU-02531,2024-02-15,620,SUP-187
PO-003031,SKU-06748,2024-07-04,695,SUP-055
PO-003032,SKU-05501,2024-12-16,742,SUP-069
PO-003033,SKU-03067,2024-07-28,841,SUP-103
PO-003034,SKU-09036,2024-09-04,610,SUP-012
PO-003035,SKU-09231,2024-04-30,781,SUP-083
PO-003036,SKU-03717,2024-10-07,174,SUP-063
PO-003037,SKU-02654,2024-03-15,419,SUP-076
PO-003038,SKU-02189,2024-02-04,866,SUP-191
PO-003039,SKU-05177,2024-02-21,830,SUP-053
PO-003040,SKU-05808,2024-05-12,112,SUP-192
PO-003041,SKU-09441,2024-12-05,578,SUP-110
PO-003042,SKU-08745,2024-09-23,156,SUP-126
PO-003043,SKU-01496,2024-12-04,658,SUP-063
PO-003044,SKU-05080,2024-08-14,309,SUP-092
PO-003045,SKU-05634,2024-01-19,454,SUP-112
PO-003046,SKU-04615,2024-04-14,881,SUP-135
PO-003047,SKU-07668,2024-10-06,872,SUP-132
PO-003048,SKU-01877,2024-10-03,945,SUP-176
PO-003049,SKU-07682,2024-09-09,922,SUP-054
PO-003050,SKU-08832,2024-09-12,550,SUP-045
PO-003051,SKU-00851,2024-01-08,903,SUP-189
PO-003052,SKU-05640,2024-02-27,399,SUP-071
PO-003053,SKU-08370,2024-10-20,322,SUP-149
PO-003054,SKU-02963,2024-07-10,800,SUP-012
PO-003055,SKU-02643,2024-04-16,914,SUP-007
PO-003056,SKU-00111,2024-07-11,884,SUP-025
PO-003057,SKU-05639,2024-02-04,700,SUP-065
PO-003058,SKU-05388,2024-11-04,702,SUP-033
PO-003059,SKU-05106,2024-04-15,98,SUP-005
PO-003060,SKU-07089,2024-09-21,504,SUP-025
PO-003061,SKU-03168,2024-11-20,702,SUP-189
PO-003062,SKU-01237,2024-09-15,227,SUP-111
PO-003063,SKU-05848,2024-07-15,651,SUP-045
PO-003064,SKU-01631,2024-04-02,925,SUP-197
PO-003065,SKU-02588,2024-11-23,241,SUP-158
PO-003066,SKU-05326,2024-06-07,78,SUP-038
PO-003067,SKU-00674,2024-01-13,906,SUP-095
PO-003068,SKU-07484,2024-05-10,469,SUP-105
PO-003069,SKU-05831,2024-06-08,180,SUP-156
PO-003070,SKU-08214,2024-12-08,43,SUP-089
PO-003071,SKU-09788,2024-10-19,543,SUP-081
PO-003072,SKU-05263,2024-12-11,79,SUP-182
PO-003073,SKU-02647,2024-02-29,20,SUP-006
PO-003074,SKU-01716,2024-03-08,150,SUP-096
PO-003075,SKU-02206,2024-03-01,973,SUP-078
PO-003076,SKU-09952,2024-08-16,524,SUP-023
PO-003077,SKU-09006,2024-09-19,12,SUP-022
PO-003078,SKU-06157,2024-03-07,911,SUP-041
PO-003079,SKU-09506,2024-10-24,338,SUP-126
PO-003080,SKU-05047,2024-04-13,897,SUP-091
PO-003081,SKU-01522,2024-04-21,686,SUP-153
PO-003082,SKU-03339,2024-03-15,717,SUP-087
PO-003083,SKU-00765,2024-01-21,616,SUP-089
PO-003084,SKU-02709,2024-08-01,394,SUP-069
PO-003085,SKU-02656,2024-03-30,319,SUP-030
PO-003086,SKU-00068,2024-07-15,615,SUP-096
PO-003087,SKU-07016,2024-10-09,802,SUP-094
PO-003088,SKU-06683,2024-06-28,663,SUP-130
PO-003089,SKU-04212,2024-07-03,994,SUP-170
PO-003090,SKU-07645,2024-03-30,372,SUP-022
PO-003091,SKU-04986,2024-01-27,716,SUP-004
PO-003092,SKU-09799,2024-12-10,941,SUP-124
PO-003093,SKU-05262,2024-02-08,292,SUP-059
PO-003094,SKU-00734,2024-04-29,686,SUP-038
PO-003095,SKU-01281,2024-09-26,524,SUP-006
PO-003096,SKU-07089,2024-11-05,83,SUP-096
PO-003097,SKU-06606,2024-09-04,475,SUP-027
PO-003098,SKU-09212,2024-07-18,175,SUP-106
PO-003099,SKU-08561,2024-07-23,154,SUP-028
PO-003100,SKU-06931,2024-05-08,13,SUP-142
PO-003101,SKU-08746,2024-11-14,663,SUP-194
PO-003102,SKU-01003,2024-01-25,286,SUP-135
PO-003103,SKU-03741,2024-05-30,155,SUP-091
PO-003104,SKU-00446,2024-04-02,442,SUP-013
PO-003105,SKU-02641,2024-02-15,414,SUP-125
PO-003106,SKU-03499,2024-10-16,67,SUP-071
PO-003107,SKU-08669,2024-02-17,195,SUP-166
PO-003108,SKU-07681,2024-06-23,390,SUP-021
PO-003109,SKU-02295,2024-12-22,440,SUP-023
PO-003110,SKU-00519,2024-11-26,675,SUP-017
PO-003111,SKU-02657,2024-08-30,374,SUP-008
PO-003112,SKU-06191,2024-01-13,623,SUP-077
PO-003113,SKU-05028,2024-02-03,391,SUP-106
PO-003114,SKU-00070,2024-12-16,387,SUP-148
PO-003115,SKU-06427,2024-07-24,798,SUP-196
PO-003116,SKU-03854,2024-03-01,640,SUP-017
PO-003117,SKU-03494,2024-02-20,688,SUP-046
PO-003118,SKU-04162,2024-11-18,789,SUP-177
PO-003119,SKU-05057,2024-10-21,665,SUP-103
PO-003120,SKU-07512,2024-04-30,63,SUP-139
PO-003121,SKU-02984,2024-05-12,733,SUP-098
PO-003122,SKU-04804,2024-04-22,205,SUP-135
PO-003123,SKU-06827,2024-03-25,717,SUP-026
PO-003124,SKU-03971,2024-04-29,780,SUP-031
PO-003125,SKU-02369,2024-10-29,295,SUP-193
PO-003126,SKU-03881,2024-11-08,271,SUP-197
PO-003127,SKU-06841,2024-09-01,372,SUP-129
PO-003128,SKU-03210,2024-04-05,295,SUP-083
PO-003129,SKU-09878,2024-07-02,758,SUP-136
PO-003130,SKU-08128,2024-03-28,933,SUP-116
PO-003131,SKU-09139,2024-04-27,956,SUP-166
PO-003132,SKU-07671,2024-11-13,308,SUP-115
PO-003133,SKU-01331,2024-04-21,973,SUP-178
PO-003134,SKU-03357,2024-04-11,277,SUP-015
PO-003135,SKU-06904,2024-11-23,605,SUP-045
PO-003136,SKU-05897,2024-09-03,493,SUP-075
PO-003137,SKU-01575,2024-12-23,837,SUP-004
PO-003138,SKU-02414,2024-10-31,113,SUP-151
PO-003139,SKU-07553,2024-04-21,364,SUP-110
PO-003140,SKU-09577,2024-12-10,368,SUP-089
PO-003141,SKU-07347,2024-09-02,376,SUP-185
PO-003142,SKU-04418,2024-08-23,100,SUP-087
PO-003143,SKU-01703,2024-11-11,830,SUP-071
PO-003144,SKU-03257,2024-08-10,851,SUP-136
PO-003145,SKU-02557,2024-02-24,605,SUP-100
PO-003146,SKU-01235,2024-07-23,511,SUP-195
PO-003147,SKU-05964,2024-01-31,543,SUP-098
PO-003148,SKU-06884,2024-11-04,509,SUP-040
PO-003149,SKU-02186,2024-08-25,946,SUP-078
PO-003150,SKU-04147,2024-04-30,358,SUP-194
PO-003151,SKU-09165,2024-04-14,984,SUP-171
PO-003152,SKU-03873,2024-04-15,124,SUP-188
PO-003153,SKU-08308,2024-08-19,822,SUP-095
PO-003154,SKU-05971,2024-11-13,631,SUP-050
PO-003155,SKU-06434,2024-07-26,784,SUP-165
PO-003156,SKU-05118,2024-07-13,742,SUP-025
PO-003157,SKU-06228,2024-08-07,156,SUP-004
PO-003158,SKU-04897,2024-12-02,817,SUP-045
PO-003159,SKU-00153,2024-11-06,407,SUP-111
PO-003160,SKU-06723,2024-05-03,612,SUP-187
PO-003161,SKU-05727,2024-09-02,867,SUP-162
PO-003162,SKU-01885,2024-05-01,54,SUP-170
PO-003163,SKU-06992,2024-06-22,995,SUP-067
PO-003164,SKU-07955,2024-11-05,595,SUP-081
PO-003165,SKU-04884,2024-08-10,861,SUP-001
PO-003166,SKU-07184,2024-11-25,478,SUP-048
PO-003167,SKU-05911,2024-02-10,328,SUP-020
PO-003168,SKU-01078,2024-12-14,353,SUP-053
PO-003169,SKU-06933,2024-06-23,379,SUP-014
PO-003170,SKU-07996,2024-07-09,95,SUP-126
PO-003171,SKU-08869,2024-11-15,700,SUP-033
PO-003172,SKU-00712,2024-06-22,841,SUP-132
PO-003173,SKU-09039,2024-07-07,816,SUP-175
PO-003174,SKU-07473,2024-04-19,322,SUP-187
PO-003175,SKU-00988,2024-12-20,47,SUP-137
PO-003176,SKU-02581,2024-06-05,105,SUP-052
PO-003177,SKU-03195,2024-02-01,444,SUP-059
PO-003178,SKU-01893,2024-06-20,456,SUP-103
PO-003179,SKU-06541,2024-06-11,994,SUP-195
PO-003180,SKU-03890,2024-09-29,475,SUP-046
PO-003181,SKU-04605,2024-03-19,226,SUP-175
PO-003182,SKU-07827,2024-04-30,590,SUP-093
PO-003183,SKU-08428,2024-08-14,175,SUP-085
PO-003184,SKU-00812,2024-10-19,652,SUP-178
PO-003185,SKU-07804,2024-02-10,806,SUP-147
PO-003186,SKU-05939,2024-09-26,985,SUP-061
PO-003187,SKU-03057,2024-06-07,53,SUP-104
PO-003188,SKU-07578,2024-09-28,971,SUP-105
PO-003189,SKU-04054,2024-07-04,915,SUP-116
PO-003190,SKU-06691,2024-01-11,495,SUP-085
PO-003191,SKU-07559,2024-08-07,444,SUP-052
PO-003192,SKU-04363,2024-02-19,488,SUP-138
PO-003193,SKU-02015,2024-06-28,825,SUP-108
PO-003194,SKU-03167,2024-06-19,480,SUP-172
PO-003195,SKU-03879,2024-06-16,58,SUP-031
PO-003196,SKU-09973,2024-09-07,111,SUP-174
PO-003197,SKU-01776,2024-11-15,438,SUP-184
PO-003198,SKU-01476,2024-11-25,722,SUP-024
PO-003199,SKU-04499,2024-08-07,217,SUP-126
PO-003200,SKU-05206,2024-12-09,746,SUP-194
PO-003201,SKU-02372,2024-10-15,370,SUP-168
PO-003202,SKU-02219,2024-10-17,745,SUP-100
PO-003203,SKU-06151,2024-05-02,920,SUP-173
PO-003204,SKU-04280,2024-08-10,905,SUP-004
PO-003205,SKU-03133,2024-08-08,399,SUP-010
PO-003206,SKU-01052,2024-06-26,480,SUP-091
PO-003207,SKU-04075,2024-09-10,66,SUP-193
PO-003208,SKU-08863,2024-06-05,707,SUP-198
PO-003209,SKU-01897,2024-10-22,82,SUP-090
PO-003210,SKU-05289,2024-06-17,82,SUP-058
PO-003211,SKU-05975,2024-03-16,952,SUP-135
PO-003212,SKU-01746,2024-12-30,660,SUP-032
PO-003213,SKU-09842,2024-05-09,660,SUP-009
PO-003214,SKU-06000,2024-03-24,860,SUP-117
PO-003215,SKU-09211,2024-06-24,822,SUP-143
PO-003216,SKU-06044,2024-07-23,838,SUP-047
PO-003217,SKU-04375,2024-11-17,976,SUP-017
PO-003218,SKU-06773,2024-05-30,530,SUP-176
PO-003219,SKU-06750,2024-04-09,294,SUP-154
PO-003220,SKU-03862,2024-04-02,864,SUP-153
PO-003221,SKU-04579,2024-04-12,649,SUP-100
PO-003222,SKU-07792,2024-08-11,989,SUP-142
PO-003223,SKU-09656,2024-09-08,239,SUP-132
PO-003224,SKU-07743,2024-04-07,330,SUP-047
PO-003225,SKU-06759,2024-07-13,404,SUP-051
PO-003226,SKU-05350,2024-06-17,572,SUP-087
PO-003227,SKU-05407,2024-12-18,336,SUP-078
PO-003228,SKU-01290,2024-06-02,557,SUP-032
PO-003229,SKU-04895,2024-08-22,749,SUP-072
PO-003230,SKU-03778,2024-04-21,252,SUP-027
PO-003231,SKU-05065,2024-04-22,25,SUP-150
PO-003232,SKU-09691,2024-02-12,776,SUP-158
PO-003233,SKU-01002,2024-02-06,190,SUP-041
PO-003234,SKU-06390,2024-05-25,753,SUP-144
PO-003235,SKU-00031,2024-11-05,881,SUP-013
PO-003236,SKU-05880,2024-03-06,829,SUP-171
PO-003237,SKU-06124,2024-12-20,448,SUP-116
PO-003238,SKU-00058,2024-08-08,244,SUP-126
PO-003239,SKU-04652,2024-06-26,789,SUP-009
PO-003240,SKU-04966,2024-06-23,530,SUP-105
PO-003241,SKU-00607,2024-10-25,398,SUP-119
PO-003242,SKU-04725,2024-03-07,642,SUP-014
PO-003243,SKU-09311,2024-09-14,435,SUP-056
PO-003244,SKU-06574,2024-01-10,903,SUP-193
PO-003245,SKU-05590,2024-01-04,894,SUP-171
PO-003246,SKU-08811,2024-11-07,489,SUP-127
PO-003247,SKU-06689,2024-01-24,956,SUP-072
PO-003248,SKU-04631,2024-11-05,814,SUP-001
PO-003249,SKU-01262,2024-02-01,577,SUP-036
PO-003250,SKU-00797,2024-04-24,266,SUP-195
PO-003251,SKU-07663,2024-12-24,172,SUP-102
PO-003252,SKU-05436,2024-01-31,879,SUP-113
PO-003253,SKU-08741,2024-06-10,997,SUP-038
PO-003254,SKU-07679,2024-03-08,836,SUP-024
PO-003255,SKU-03720,2024-10-05,240,SUP-186
PO-003256,SKU-09917,2024-01-29,645,SUP-058
PO-003257,SKU-05370,2024-05-23,439,SUP-182
PO-003258,SKU-00600,2024-10-27,915,SUP-067
PO-003259,SKU-05647,2024-08-07,21,SUP-036
PO-003260,SKU-06323,2024-12-02,199,SUP-051
PO-003261,SKU-00600,2024-12-06,46,SUP-056
PO-003262,SKU-02543,2024-06-18,444,SUP-029
PO-003263,SKU-05568,2024-06-05,348,SUP-115
PO-003264,SKU-03043,2024-03-02,464,SUP-190
PO-003265,SKU-09704,2024-07-04,541,SUP-048
PO-003266,SKU-01894,2024-01-12,187,SUP-102
PO-003267,SKU-00475,2024-10-07,267,SUP-040
PO-003268,SKU-08451,2024-07-07,992,SUP-018
PO-003269,SKU-08264,2024-04-30,458,SUP-168
PO-003270,SKU-09305,2024-03-28,426,SUP-040
PO-003271,SKU-07287,2024-08-23,572,SUP-129
PO-003272,SKU-02654,2024-01-31,851,SUP-124
PO-003273,SKU-09423,2024-10-14,648,SUP-172
PO-003274,SKU-03474,2024-06-15,813,SUP-148
PO-003275,SKU-02655,2024-05-04,625,SUP-137
PO-003276,SKU-09688,2024-06-02,348,SUP-001
PO-003277,SKU-01994,2024-09-02,262,SUP-008
PO-003278,SKU-03905,2024-06-28,134,SUP-199
PO-003279,SKU-06740,2024-02-06,433,SUP-182
PO-003280,SKU-09091,2024-02-04,896,SUP-156
PO-003281,SKU-05541,2024-08-15,142,SUP-048
PO-003282,SKU-07211,2024-03-07,251,SUP-140
PO-003283,SKU-02121,2024-11-19,675,SUP-086
PO-003284,SKU-06298,2024-01-05,660,SUP-071
PO-003285,SKU-01576,2024-02-04,327,SUP-102
PO-003286,SKU-02351,2024-08-08,393,SUP-082
PO-003287,SKU-01789,2024-01-26,249,SUP-039
PO-003288,SKU-08183,2024-06-25,970,SUP-197
PO-003289,SKU-09782,2024-01-01,816,SUP-068
PO-003290,SKU-03721,2024-06-02,761,SUP-124
PO-003291,SKU-03095,2024-12-31,984,SUP-193
PO-003292,SKU-06721,2024-08-16,403,SUP-008
PO-003293,SKU-07689,2024-01-08,90,SUP-048
PO-003294,SKU-09985,2024-06-08,784,SUP-006
PO-003295,SKU-03067,2024-03-11,479,SUP-041
PO-003296,SKU-02535,2024-10-07,196,SUP-093
PO-003297,SKU-00524,2024-06-29,341,SUP-108
PO-003298,SKU-09558,2024-02-28,108,SUP-047
PO-003299,SKU-02284,2024-04-16,385,SUP-114
PO-003300,SKU-01251,2024-01-28,941,SUP-197
PO-003301,SKU-08660,2024-03-17,153,SUP-125
PO-003302,SKU-01298,2024-06-24,508,SUP-147
PO-003303,SKU-04551,2024-05-14,519,SUP-125
PO-003304,SKU-08454,2024-02-15,445,SUP-186
PO-003305,SKU-07220,2024-02-29,118,SUP-190
PO-003306,SKU-02002,2024-12-15,875,SUP-026
PO-003307,SKU-09322,2024-03-10,935,SUP-099
PO-003308,SKU-08209,2024-05-17,802,SUP-058
PO-003309,SKU-06898,2024-01-30,642,SUP-053
PO-003310,SKU-06005,2024-10-30,604,SUP-034
PO-003311,SKU-04338,2024-07-07,298,SUP-054
PO-003312,SKU-08367,2024-05-06,634,SUP-147
PO-003313,SKU-06137,2024-05-27,967,SUP-144
PO-003314,SKU-00769,2024-08-22,848,SUP-084
PO-003315,SKU-05866,2024-02-15,722,SUP-090
PO-003316,SKU-04043,2024-07-07,555,SUP-190
PO-003317,SKU-05321,2024-03-13,346,SUP-123
PO-003318,SKU-05761,2024-06-19,575,SUP-128
PO-003319,SKU-06953,2024-12-16,795,SUP-101
PO-003320,SKU-03071,2024-09-05,677,SUP-085
PO-003321,SKU-06136,2024-07-26,193,SUP-105
PO-003322,SKU-04099,2024-10-31,373,SUP-063
PO-003323,SKU-04526,2024-05-10,82,SUP-191
PO-003324,SKU-08248,2024-12-07,236,SUP-070
PO-003325,SKU-01777,2024-04-11,577,SUP-120
PO-003326,SKU-06810,2024-07-31,176,SUP-174
PO-003327,SKU-02078,2024-06-25,529,SUP-189
PO-003328,SKU-02573,2024-05-05,219,SUP-197
PO-003329,SKU-01072,2024-12-04,402,SUP-054
PO-003330,SKU-09881,2024-03-07,298,SUP-195
PO-003331,SKU-03714,2024-12-09,509,SUP-054
PO-003332,SKU-04016,2024-10-23,660,SUP-145
PO-003333,SKU-09421,2024-03-01,365,SUP-038
PO-003334,SKU-00858,2024-10-14,251,SUP-146
PO-003335,SKU-04711,2024-10-27,788,SUP-015
PO-003336,SKU-03891,2024-11-29,256,SUP-082
PO-003337,SKU-07718,2024-08-22,852,SUP-032
PO-003338,SKU-05593,2024-08-09,426,SUP-084
PO-003339,SKU-07693,2024-04-04,20,SUP-075
PO-003340,SKU-07139,2024-09-29,951,SUP-103
PO-003341,SKU-08631,2024-01-14,55,SUP-020
PO-003342,SKU-05863,2024-04-07,231,SUP-183
PO-003343,SKU-01112,2024-03-09,76,SUP-169
PO-003344,SKU-02504,2024-07-17,367,SUP-026
PO-003345,SKU-09028,2024-05-31,836,SUP-106
PO-003346,SKU-07533,2024-04-17,296,SUP-127
PO-003347,SKU-07864,2024-01-18,729,SUP-180
PO-003348,SKU-01090,2024-08-06,281,SUP-109
PO-003349,SKU-06167,2024-02-12,35,SUP-113
PO-003350,SKU-09240,2024-10-31,569,SUP-048
PO-003351,SKU-03237,2024-11-10,111,SUP-009
PO-003352,SKU-05572,2024-05-26,331,SUP-020
PO-003353,SKU-05580,2024-05-26,269,SUP-023
PO-003354,SKU-02480,2024-01-28,782,SUP-168
PO-003355,SKU-05074,2024-05-27,53,SUP-051
PO-003356,SKU-07247,2024-06-29,300,SUP-036
PO-003357,SKU-09747,2024-01-28,503,SUP-002
PO-003358,SKU-08795,2024-10-14,578,SUP-010
PO-003359,SKU-03951,2024-03-11,633,SUP-148
PO-003360,SKU-02461,2024-03-23,14,SUP-059
PO-003361,SKU-02539,2024-03-06,545,SUP-110
PO-003362,SKU-09001,2024-12-22,494,SUP-034
PO-003363,SKU-00641,2024-03-12,532,SUP-193
PO-003364,SKU-07292,2024-12-14,838,SUP-121
PO-003365,SKU-01028,2024-10-07,808,SUP-119
PO-003366,SKU-09630,2024-05-17,423,SUP-113
PO-003367,SKU-00485,2024-05-27,182,SUP-186
PO-003368,SKU-07248,2024-11-01,407,SUP-151
PO-003369,SKU-08104,2024-10-17,473,SUP-038
PO-003370,SKU-06419,2024-02-05,294,SUP-051
PO-003371,SKU-06599,2024-05-09,425,SUP-097
PO-003372,SKU-08316,2024-08-29,921,SUP-047
PO-003373,SKU-01185,2024-12-03,413,SUP-106
PO-003374,SKU-05073,2024-09-20,119,SUP-132
PO-003375,SKU-04204,2024-05-18,373,SUP-115
PO-003376,SKU-05956,2024-10-01,743,SUP-127
PO-003377,SKU-02960,2024-07-29,470,SUP-154
PO-003378,SKU-08211,2024-07-08,576,SUP-045
PO-003379,SKU-06982,2024-01-24,537,SUP-184
PO-003380,SKU-08438,2024-11-10,467,SUP-152
PO-003381,SKU-07840,2024-01-24,275,SUP-082
PO-003382,SKU-05758,2024-06-26,589,SUP-138
PO-003383,SKU-05331,2024-02-07,627,SUP-112
PO-003384,SKU-01702,2024-09-16,59,SUP-103
PO-003385,SKU-01189,2024-01-02,976,SUP-133
PO-003386,SKU-06189,2024-11-16,361,SUP-152
PO-003387,SKU-03234,2024-01-01,712,SUP-170
PO-003388,SKU-09630,2024-12-18,892,SUP-106
PO-003389,SKU-02379,2024-01-07,207,SUP-050
PO-003390,SKU-06921,2024-09-06,684,SUP-157
PO-003391,SKU-03547,2024-02-21,816,SUP-118
PO-003392,SKU-02922,2024-03-11,879,SUP-037
PO-003393,SKU-08619,2024-07-15,234,SUP-064
PO-003394,SKU-01925,2024-07-03,806,SUP-079
PO-003395,SKU-09956,2024-08-03,38,SUP-004
PO-003396,SKU-00737,2024-05-09,193,SUP-120
PO-003397,SKU-08547,2024-10-27,97,SUP-030
PO-003398,SKU-05924,2024-01-10,144,SUP-038
PO-003399,SKU-02605,2024-06-19,561,SUP-143
PO-003400,SKU-09999,2024-01-20,19,SUP-009
PO-003401,SKU-06342,2024-01-05,777,SUP-160
PO-003402,SKU-07242,2024-03-28,862,SUP-195
PO-003403,SKU-07864,2024-02-18,431,SUP-120
PO-003404,SKU-01216,2024-06-12,836,SUP-185
PO-003405,SKU-08157,2024-04-21,231,SUP-196
PO-003406,SKU-05699,2024-03-25,488,SUP-128
PO-003407,SKU-05664,2024-09-13,938,SUP-120
PO-003408,SKU-01941,2024-10-05,645,SUP-094
PO-003409,SKU-04995,2024-01-20,527,SUP-074
PO-003410,SKU-03877,2024-11-07,838,SUP-050
PO-003411,SKU-06563,2024-10-31,570,SUP-039
PO-003412,SKU-04262,2024-06-07,48,SUP-052
PO-003413,SKU-04763,2024-09-18,493,SUP-059
PO-003414,SKU-08056,2024-04-28,926,SUP-042
PO-003415,SKU-06003,2024-10-04,508,SUP-159
PO-003416,SKU-06903,2024-11-26,288,SUP-175
PO-003417,SKU-01299,2024-06-02,667,SUP-189
PO-003418,SKU-08225,2024-02-12,390,SUP-086
PO-003419,SKU-06782,2024-03-24,515,SUP-055
PO-003420,SKU-04335,2024-04-05,311,SUP-109
PO-003421,SKU-03224,2024-09-14,411,SUP-029
PO-003422,SKU-08911,2024-09-18,524,SUP-132
PO-003423,SKU-00579,2024-08-10,441,SUP-074
PO-003424,SKU-06064,2024-12-31,294,SUP-060
PO-003425,SKU-02641,2024-12-24,514,SUP-015
PO-003426,SKU-05665,2024-01-13,823,SUP-103
PO-003427,SKU-03279,2024-02-05,351,SUP-044
PO-003428,SKU-08429,2024-10-31,502,SUP-051
PO-003429,SKU-07832,2024-11-21,398,SUP-090
PO-003430,SKU-06637,2024-09-14,271,SUP-160
PO-003431,SKU-05326,2024-04-20,222,SUP-109
PO-003432,SKU-09045,2024-12-12,895,SUP-194
PO-003433,SKU-02229,2024-06-04,763,SUP-189
PO-003434,SKU-08232,2024-11-22,91,SUP-078
PO-003435,SKU-03087,2024-09-03,607,SUP-064
PO-003436,SKU-08660,2024-01-20,462,SUP-093
PO-003437,SKU-03184,2024-06-12,280,SUP-077
PO-003438,SKU-03197,2024-03-02,978,SUP-179
PO-003439,SKU-03535,2024-03-28,698,SUP-101
PO-003440,SKU-08721,2024-05-16,577,SUP-094
PO-003441,SKU-03624,2024-09-21,43,SUP-067
PO-003442,SKU-02562,2024-03-05,505,SUP-134
PO-003443,SKU-00636,2024-02-11,509,SUP-038
PO-003444,SKU-05776,2024-08-06,634,SUP-100
PO-003445,SKU-05504,2024-02-22,788,SUP-073
PO-003446,SKU-06064,2024-11-21,783,SUP-099
PO-003447,SKU-04231,2024-04-10,194,SUP-085
PO-003448,SKU-00956,2024-01-27,46,SUP-082
PO-003449,SKU-02526,2024-03-01,823,SUP-075
PO-003450,SKU-02822,2024-09-23,709,SUP-009
PO-003451,SKU-06548,2024-01-28,587,SUP-097
PO-003452,SKU-08035,2024-10-03,271,SUP-131
PO-003453,SKU-01660,2024-02-04,27,SUP-122
PO-003454,SKU-06613,2024-07-04,316,SUP-130
PO-003455,SKU-08154,2024-08-29,445,SUP-181
PO-003456,SKU-09572,2024-07-25,515,SUP-057
PO-003457,SKU-00258,2024-02-19,607,SUP-072
PO-003458,SKU-04089,2024-11-15,498,SUP-008
PO-003459,SKU-03746,2024-03-19,886,SUP-080
PO-003460,SKU-08120,2024-11-15,518,SUP-055
PO-003461,SKU-09375,2024-09-25,894,SUP-110
PO-003462,SKU-04280,2024-08-12,732,SUP-097
PO-003463,SKU-07921,2024-06-17,956,SUP-140
PO-003464,SKU-09210,2024-09-25,746,SUP-162
PO-003465,SKU-04006,2024-01-23,515,SUP-026
PO-003466,SKU-01838,2024-01-21,964,SUP-098
PO-003467,SKU-03041,2024-09-18,105,SUP-106
PO-003468,SKU-08381,2024-03-27,66,SUP-017
PO-003469,SKU-03381,2024-08-26,506,SUP-096
PO-003470,SKU-00261,2024-04-07,644,SUP-122
PO-003471,SKU-07552,2024-07-28,374,SUP-097
PO-003472,SKU-03288,2024-08-26,730,SUP-169
PO-003473,SKU-00028,2024-12-10,539,SUP-179
